PID,GrLivArea,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,PoolQC,Fence,MoSold,YrSold,SaleType,SaleCondition,Age,RemodAge,TotalSF,Remodeled,TotalPorchSF,TotalBath,MSSubClass_cat,Street_type,Street_10_Quantiles,Street_20_Quantiles,Street_30_Quantiles,Street_50_Quantiles,Prop_Addr,Street_name
532353130,980,135000,20,RL,71.0,7064,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,153.0,TA,TA,CBlock,TA,TA,No,BLQ,560.0,Unf,0.0,420.0,980.0,GasA,TA,Y,SBrkr,980,0,0.0,0.0,1,0,3,1,TA,6,Typ,0,No_Fireplace,Detchd,1986.0,Unf,2.0,484.0,TA,TA,Y,192,0,0,0,No_Pool,No_Fence,7,2009,WD ,Normal,32,32,1960.0,0,0,1.0,subclass20,AVE,group_3,group_6,group_8,group_14,"1310 WOODSTOCK AVE, AMES, USA",WOODSTOCK_AVE
531363050,1158,143500,20,RL,63.0,7500,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1158.0,1158.0,GasA,Ex,Y,SBrkr,1158,0,0.0,0.0,1,1,3,1,Gd,5,Typ,0,No_Fireplace,No_Garage,-1.0,No_Garage,0.0,0.0,No_Garage,No_Garage,Y,0,50,0,0,No_Pool,No_Fence,8,2009,WD ,Normal,5,5,2316.0,0,50,1.5,subclass20,DR,group_5,group_9,group_14,group_22,"5426 KANSAS DR, AMES, USA",KANSAS_DR
908154080,3820,284700,20,RL,123.0,47007,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,1959,1996,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,Slab,No_Bsmt,No_Bsmt,No_Bsmt,No_Bsmt,0.0,No_Bsmt,0.0,0.0,0.0,GasA,TA,Y,SBrkr,3820,0,0.0,0.0,3,1,5,1,Ex,11,Typ,2,Gd,Attchd,1959.0,Unf,2.0,624.0,TA,TA,Y,0,372,0,0,No_Pool,No_Fence,7,2008,WD ,Normal,49,12,3820.0,1,372,3.5,subclass20,PKWY,group_8,group_16,group_24,group_40,"4205 COCHRANE PKWY, AMES, USA",COCHRANE_PKWY
534455030,1496,141500,20,RL,80.0,9600,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1960,1960,Gable,CompShg,MetalSd,MetalSd,BrkFace,203.0,Fa,Fa,CBlock,TA,TA,No,Rec,658.0,Unf,0.0,638.0,1296.0,GasA,TA,Y,SBrkr,1496,0,0.0,0.0,2,0,3,1,Gd,6,Typ,0,No_Fireplace,Attchd,1960.0,RFn,2.0,450.0,TA,TA,Y,0,22,0,0,No_Pool,MnPrv,2,2008,WD ,Normal,48,48,2792.0,0,22,2.0,subclass20,ST,group_2,group_4,group_6,group_9,"1410 16TH ST, AMES, USA",16TH_ST
905352180,2060,211000,60,RL,97.0,10029,Pave,No_Alley,IR1,Lvl,AllPub,Corner,Gtl,ClearCr,Norm,Norm,1Fam,2Story,6,5,1988,1989,Gable,CompShg,Plywood,Plywood,BrkFace,268.0,Gd,TA,PConc,Gd,TA,No,GLQ,831.0,Unf,0.0,320.0,1151.0,GasA,TA,Y,SBrkr,1164,896,0.0,1.0,2,1,4,1,TA,8,Typ,1,TA,Attchd,1988.0,Unf,2.0,521.0,TA,TA,Y,0,228,0,192,No_Pool,No_Fence,9,2007,WD ,Normal,19,18,3211.0,1,420,3.0,subclass60,RD,group_7,group_14,group_21,group_35,"207 TRAIL RIDGE RD, AMES, USA",TRAIL_RIDGE_RD
916382100,2036,410000,20,RL,113.0,13438,Pave,No_Alley,IR1,HLS,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,9,5,2008,2008,Gable,CompShg,CemntBd,CmentBd,Stone,246.0,Ex,TA,CBlock,Ex,TA,Gd,GLQ,1758.0,Unf,0.0,432.0,2190.0,GasA,Ex,Y,SBrkr,2036,0,1.0,0.0,2,0,3,1,Ex,9,Typ,1,Ex,Attchd,2008.0,Fin,3.0,780.0,TA,TA,Y,90,154,0,0,No_Pool,No_Fence,7,2009,WD ,Normal,1,1,4226.0,0,154,3.0,subclass20,LN,group_10,group_20,group_30,group_49,"3125 WHITETAIL LN, AMES, USA",WHITETAIL_LN
906201130,2132,316600,50,RL,79.0,12327,Pave,No_Alley,IR1,Low,AllPub,Inside,Mod,SawyerW,Norm,Norm,1Fam,1.5Fin,8,8,1983,2009,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,CBlock,Gd,TA,Gd,GLQ,1441.0,Unf,0.0,55.0,1496.0,GasA,Ex,Y,SBrkr,1496,636,1.0,0.0,1,1,1,1,Gd,5,Min2,1,Gd,BuiltIn,1983.0,Fin,2.0,612.0,Gd,TA,Y,349,40,0,0,No_Pool,No_Fence,9,2009,WD ,Normal,26,0,3628.0,1,40,2.5,subclass50,DR,group_8,group_16,group_24,group_40,"1109 OKLAHOMA DR, AMES, USA",OKLAHOMA_DR
534125210,1193,146500,190,RL,79.0,13110,Pave,No_Alley,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,RRAn,Feedr,2fmCon,1Story,5,6,1972,1972,Gable,CompShg,Plywood,Plywood,BrkFace,144.0,TA,TA,CBlock,Gd,TA,No,GLQ,962.0,Unf,0.0,191.0,1153.0,GasA,Ex,Y,SBrkr,1193,0,1.0,0.0,2,0,2,1,TA,6,Typ,0,No_Fireplace,Attchd,1972.0,Fin,2.0,501.0,TA,TA,Y,140,153,0,0,No_Pool,MnPrv,7,2006,WD ,Normal,34,34,2346.0,0,153,3.0,subclass190,ST,group_4,group_7,group_10,group_16,"1819 24TH ST, AMES, USA",24TH_ST
535126140,1988,227000,60,RL,90.0,14670,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,7,1966,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,410.0,Gd,Gd,CBlock,TA,TA,No,BLQ,575.0,Unf,0.0,529.0,1104.0,GasA,Ex,Y,SBrkr,1104,884,0.0,0.0,2,1,4,1,Gd,9,Typ,1,Gd,Attchd,1966.0,RFn,2.0,480.0,TA,TA,Y,0,230,0,0,No_Pool,MnPrv,8,2008,WD ,Normal,42,9,3092.0,1,230,2.5,subclass60,AVE,group_4,group_7,group_11,group_18,"2500 KELLOGG AVE, AMES, USA",KELLOGG_AVE
535126010,2142,193500,60,RL,100.0,13000,Pave,No_Alley,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,6,1968,1968,Gable,CompShg,VinylSd,VinylSd,BrkFace,576.0,TA,Gd,CBlock,Gd,TA,No,Rec,448.0,Unf,0.0,448.0,896.0,GasA,TA,Y,SBrkr,1182,960,0.0,0.0,2,1,4,1,Gd,8,Typ,1,Gd,Attchd,1968.0,Fin,1.0,509.0,TA,TA,Y,0,72,0,252,No_Pool,No_Fence,6,2009,WD ,Normal,41,41,3038.0,0,324,2.5,subclass60,DR,group_7,group_14,group_20,group_34,"2529 NORTHWOOD DR, AMES, USA",NORTHWOOD_DR
533252040,1694,318750,20,RL,0.0,14694,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,8,9,1977,2008,Gable,CompShg,MetalSd,MetalSd,BrkFace,450.0,Ex,Ex,CBlock,Gd,Gd,Gd,GLQ,1252.0,ALQ,136.0,306.0,1694.0,GasA,Ex,Y,SBrkr,1694,0,1.0,0.0,2,0,2,1,Ex,5,Typ,1,Gd,Attchd,1977.0,Fin,2.0,642.0,TA,TA,Y,501,120,0,0,No_Pool,No_Fence,6,2009,WD ,Normal,32,1,3388.0,1,345,3.0,subclass20,DR,group_9,group_17,group_25,group_41,"2816 GREENSBORO DR, AMES, USA",GREENSBORO_DR
527356060,1552,179900,60,RL,85.0,11475,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,6,6,1975,1975,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,550.0,Unf,0.0,163.0,713.0,GasA,TA,Y,SBrkr,811,741,1.0,0.0,2,1,3,1,TA,6,Typ,1,TA,Attchd,1975.0,RFn,2.0,434.0,TA,TA,Y,209,208,0,0,No_Pool,MnPrv,2,2006,WD ,Normal,31,31,2265.0,0,208,3.5,subclass60,AVE,group_6,group_12,group_18,group_29,"2911 EISENHOWER AVE, AMES, USA",EISENHOWER_AVE
535151020,936,141000,20,RL,73.0,8760,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1957,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,873.0,Unf,0.0,63.0,936.0,GasA,TA,Y,SBrkr,936,0,1.0,0.0,1,0,2,1,Gd,4,Typ,0,No_Fireplace,Attchd,1957.0,RFn,1.0,315.0,TA,TA,Y,0,0,0,0,No_Pool,No_Fence,9,2007,WD ,Normal,50,8,1872.0,1,219,2.0,subclass20,AVE,group_4,group_8,group_11,group_18,"2213 JENSEN AVE, AMES, USA",JENSEN_AVE
528294050,1430,168000,80,RL,64.0,7848,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,6,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,384.0,384.0,GasA,Ex,Y,SBrkr,774,656,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,BuiltIn,1999.0,Fin,2.0,410.0,TA,TA,Y,0,0,0,0,No_Pool,No_Fence,6,2009,WD ,Normal,10,10,1814.0,0,0,2.5,subclass80,AVE,group_7,group_14,group_20,group_33,"3822 HYDE AVE, AMES, USA",HYDE_AVE
923205015,1344,166500,20,RL,0.0,11875,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1344.0,1344.0,GasA,Ex,Y,SBrkr,1344,0,0.0,0.0,2,0,3,1,TA,7,Typ,1,Gd,Attchd,2001.0,Unf,2.0,686.0,TA,TA,Y,328,0,0,0,No_Pool,No_Fence,6,2010,WD ,Normal,11,11,2688.0,0,0,2.0,subclass20,DR,group_5,group_10,group_15,group_24,"3508 EMERALD DR, AMES, USA",EMERALD_DR
527183060,1337,188500,120,RL,65.0,5950,Pave,No_Alley,IR1,HLS,AllPub,Inside,Mod,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1989,1989,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,319.0,Unf,0.0,1018.0,1337.0,GasA,Gd,Y,SBrkr,1337,0,1.0,0.0,2,0,2,1,Gd,5,Typ,1,TA,Attchd,1989.0,RFn,2.0,462.0,TA,TA,Y,0,73,154,0,No_Pool,No_Fence,4,2008,WD ,Normal,19,19,2674.0,0,227,3.0,subclass120,RD,group_8,group_16,group_23,group_38,"1519 STONE BROOKE RD, AMES, USA",STONE_BROOKE_RD
904351280,1355,127500,190,RL,62.0,10106,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,2fmCon,1.5Fin,5,7,1940,1999,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,BrkTil,TA,TA,No,ALQ,351.0,Rec,181.0,112.0,644.0,GasA,Gd,Y,SBrkr,808,547,1.0,0.0,2,0,4,2,TA,6,Typ,0,No_Fireplace,No_Garage,-1.0,No_Garage,0.0,0.0,No_Garage,No_Garage,Y,140,0,0,0,No_Pool,No_Fence,9,2008,WD ,Normal,68,9,1999.0,1,0,3.0,subclass190,AVE,group_1,group_2,group_2,group_3,"212 HOWARD AVE, AMES, USA",HOWARD_AVE
912251110,810,57625,30,I (all),109.0,21780,Grvl,No_Alley,Reg,Lvl,NoSewr,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,2,4,1910,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Fa,Fa,CBlock,No_Bsmt,No_Bsmt,No_Bsmt,No_Bsmt,0.0,No_Bsmt,0.0,0.0,0.0,GasA,TA,N,FuseA,810,0,0.0,0.0,1,0,1,1,TA,4,Min1,0,No_Fireplace,Detchd,1975.0,Unf,1.0,280.0,TA,TA,N,119,24,0,0,No_Pool,No_Fence,3,2009,ConLD,Normal,99,59,810.0,1,24,1.0,subclass30,None,group_5,group_9,group_14,group_22,None,None
914465020,2052,251000,60,RL,75.0,10125,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,2Story,8,5,2000,2001,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,No,ALQ,445.0,BLQ,250.0,412.0,1107.0,GasA,Ex,Y,SBrkr,1040,1012,0.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,BuiltIn,2000.0,Fin,3.0,642.0,TA,TA,Y,210,91,0,0,No_Pool,No_Fence,5,2009,WD ,Normal,9,8,3159.0,1,91,2.5,subclass60,CT,group_9,group_17,group_25,group_42,"322 TOPAZ CT, AMES, USA",TOPAZ_CT
916386060,1444,174000,60,RL,73.0,9802,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,5,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,384.0,384.0,GasA,Gd,Y,SBrkr,744,700,0.0,0.0,2,1,3,1,TA,7,Typ,0,No_Fireplace,BuiltIn,2007.0,Fin,2.0,400.0,TA,TA,Y,100,0,0,0,No_Pool,No_Fence,4,2010,WD ,Normal,4,3,1828.0,1,0,2.5,subclass60,LN,group_6,group_12,group_18,group_29,"3103 CEDAR LN, AMES, USA",CEDAR_LN
528250020,1489,192000,60,RL,0.0,8965,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,652.0,Unf,0.0,130.0,782.0,GasA,Ex,Y,SBrkr,806,683,1.0,0.0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,2003.0,Fin,2.0,400.0,TA,TA,Y,0,75,0,0,No_Pool,No_Fence,6,2009,WD ,Normal,6,6,2271.0,0,75,3.5,subclass60,AVE,group_7,group_14,group_20,group_33,"4011 HYDE AVE, AMES, USA",HYDE_AVE
532476080,2503,300000,60,RL,0.0,19522,Pave,No_Alley,IR1,Bnk,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,2Story,7,5,1990,1990,Gable,CompShg,HdBoard,HdBoard,BrkFace,272.0,Gd,TA,PConc,Gd,TA,No,GLQ,727.0,Unf,0.0,496.0,1223.0,GasA,Gd,Y,SBrkr,1271,1232,1.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1990.0,RFn,2.0,564.0,TA,TA,Y,0,99,0,182,No_Pool,No_Fence,2,2007,WD ,Normal,17,17,3726.0,0,281,3.5,subclass60,RD,group_10,group_19,group_28,group_47,"3321 KINGMAN RD, AMES, USA",KINGMAN_RD
527453070,1055,137500,120,RL,24.0,2280,Pave,No_Alley,Reg,Lvl,AllPub,FR2,Gtl,NPkVill,Norm,Norm,Twnhs,1Story,7,7,1976,1976,Gable,CompShg,Plywood,Brk Cmn,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,120.0,BLQ,492.0,443.0,1055.0,GasA,TA,Y,SBrkr,1055,0,1.0,0.0,2,0,2,1,TA,4,Typ,0,No_Fireplace,Attchd,1976.0,Unf,1.0,319.0,TA,TA,Y,0,29,0,0,No_Pool,No_Fence,4,2006,WD ,Normal,30,30,2110.0,0,29,3.0,subclass120,ST,group_4,group_7,group_10,group_16,"1019 KENNEDY ST, AMES, USA",KENNEDY_ST
902134120,1447,103000,50,RM,56.0,10134,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,5,1910,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,801.0,801.0,GasA,Gd,N,SBrkr,801,646,0.0,0.0,1,0,3,1,TA,6,Typ,0,No_Fireplace,No_Garage,-1.0,No_Garage,0.0,0.0,No_Garage,No_Garage,N,80,0,244,0,No_Pool,No_Fence,7,2009,WD ,Normal,99,59,2248.0,1,244,1.0,subclass50,AVE,group_3,group_5,group_7,group_11,"910 BURNETT AVE, AMES, USA",BURNETT_AVE
903452090,1330,116500,70,RM,60.0,7518,Pave,No_Alley,Reg,Lvl,AllPub,FR3,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,5,8,1910,2004,Gable,CompShg,AsbShng,Plywood,None,0.0,Fa,Gd,BrkTil,Fa,Fa,No,Unf,0.0,Unf,0.0,396.0,396.0,GasA,Gd,Y,SBrkr,665,665,0.0,0.0,1,0,3,1,TA,7,Typ,0,No_Fireplace,Detchd,2001.0,Unf,1.0,390.0,TA,TA,N,0,72,45,0,No_Pool,MnPrv,7,2006,WD ,Normal,96,2,1726.0,1,117,1.0,subclass70,ST,group_1,group_2,group_3,group_5,"1123 N 3RD ST, AMES, USA",N_3RD_ST
533212110,1223,147400,160,FV,24.0,2544,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,600.0,600.0,GasA,Ex,Y,SBrkr,520,623,0.0,0.0,2,1,2,1,Gd,4,Typ,0,No_Fireplace,Detchd,2005.0,RFn,2.0,480.0,TA,TA,Y,0,166,0,0,No_Pool,No_Fence,7,2006,WD ,Normal,1,1,1823.0,0,166,2.5,subclass160,RD,group_5,group_9,group_13,group_21,"2609 STANGE RD, AMES, USA",STANGE_RD
902301060,1510,87500,70,RM,60.0,9600,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,4,4,1910,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,677.0,677.0,GasA,TA,Y,SBrkr,833,677,0.0,0.0,2,0,3,1,Gd,7,Typ,0,No_Fireplace,Detchd,1974.0,Unf,2.0,720.0,TA,TA,N,0,0,160,0,No_Pool,No_Fence,6,2009,WD ,Normal,99,59,2187.0,1,160,2.0,subclass70,AVE,group_3,group_5,group_7,group_12,"809 CLARK AVE, AMES, USA",CLARK_AVE
534276040,864,127050,20,RL,70.0,9100,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1959,1959,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,612.0,Unf,0.0,252.0,864.0,GasA,Ex,Y,SBrkr,864,0,0.0,0.0,1,0,2,1,TA,5,Typ,0,No_Fireplace,Detchd,2008.0,Unf,1.0,300.0,Ex,Ex,Y,0,0,0,0,No_Pool,No_Fence,10,2009,WD ,Normal,50,50,1728.0,0,0,1.0,subclass20,AVE,group_2,group_3,group_5,group_7,"2301 FERNDALE AVE, AMES, USA",FERNDALE_AVE
909280070,1671,218000,50,RL,81.0,8170,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,7,1929,1950,Gable,CompShg,Stucco,Wd Sdng,BrkFace,270.0,Gd,Gd,BrkTil,TA,TA,No,ALQ,526.0,Unf,0.0,496.0,1022.0,GasA,Ex,Y,FuseA,1122,549,0.0,0.0,2,0,4,1,TA,7,Typ,1,Gd,Detchd,1963.0,Unf,2.0,451.0,TA,TA,Y,0,0,0,0,No_Pool,No_Fence,2,2006,WD ,Normal,77,56,2693.0,1,0,2.0,subclass50,BLVD,group_8,group_16,group_24,group_40,"2110 COUNTRY CLUB BLVD, AMES, USA",COUNTRY_CLUB_BLVD
527451640,987,118000,160,RM,21.0,1680,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,8,1972,2007,Gable,CompShg,HdBoard,HdBoard,BrkFace,510.0,TA,TA,CBlock,TA,TA,No,ALQ,162.0,Unf,0.0,321.0,483.0,GasA,Gd,Y,SBrkr,483,504,0.0,0.0,1,1,2,1,Gd,5,Typ,0,No_Fireplace,Detchd,1972.0,Unf,1.0,264.0,TA,TA,Y,250,0,0,0,No_Pool,No_Fence,5,2009,WD ,Normal,37,2,1470.0,1,0,1.5,subclass160,CT,group_1,group_2,group_3,group_4,"1461 BRECKINRIDGE CT, AMES, USA",BRECKINRIDGE_CT
916460070,1403,202000,20,RL,0.0,8098,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,Wood,Gd,TA,Av,GLQ,1136.0,BLQ,116.0,129.0,1381.0,GasA,Ex,Y,SBrkr,1403,0,1.0,0.0,2,0,2,1,Gd,5,Typ,0,No_Fireplace,Attchd,2000.0,Unf,2.0,470.0,TA,TA,Y,0,173,0,0,No_Pool,No_Fence,10,2006,WD ,Normal,6,6,2784.0,0,173,3.0,subclass20,DR,group_7,group_13,group_19,group_32,"2908 WHITE OAK DR, AMES, USA",WHITE_OAK_DR
528120150,2473,317000,60,RL,76.0,9591,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,344.0,Gd,TA,PConc,Ex,TA,Av,Unf,0.0,Unf,0.0,1143.0,1143.0,GasA,Ex,Y,SBrkr,1143,1330,0.0,0.0,2,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,2004.0,RFn,3.0,852.0,TA,TA,Y,192,151,0,0,No_Pool,No_Fence,10,2007,WD ,Normal,3,2,3616.0,1,151,2.5,subclass60,ST,group_10,group_19,group_28,group_46,"3115 BECKLEY ST, AMES, USA",BECKLEY_ST
902125160,747,80000,30,RM,47.0,4608,Pave,No_Alley,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1Story,4,6,1945,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,747.0,747.0,GasA,TA,Y,SBrkr,747,0,0.0,0.0,1,0,2,1,TA,4,Typ,0,No_Fireplace,Attchd,1945.0,Unf,1.0,220.0,TA,TA,Y,0,0,0,0,No_Pool,No_Fence,6,2010,WD ,Normal,65,60,1494.0,1,0,1.0,subclass30,AVE,group_3,group_5,group_7,group_11,"1230 BURNETT AVE, AMES, USA",BURNETT_AVE
535154130,988,149500,20,RL,66.0,9240,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1959,1998,Hip,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,CBlock,TA,TA,No,ALQ,708.0,Unf,0.0,280.0,988.0,GasA,TA,Y,SBrkr,988,0,1.0,0.0,2,0,3,1,Gd,6,Typ,0,No_Fireplace,Attchd,1959.0,Unf,1.0,297.0,TA,TA,Y,156,0,0,0,No_Pool,No_Fence,6,2009,WD ,Normal,50,11,1976.0,1,0,3.0,subclass20,AVE,group_3,group_5,group_7,group_11,"2220 BURNETT AVE, AMES, USA",BURNETT_AVE
527165230,1187,184500,20,RL,0.0,7980,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6,7,1992,2007,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,Gd,PConc,Gd,TA,No,ALQ,935.0,Unf,0.0,233.0,1168.0,GasA,Ex,Y,SBrkr,1187,0,1.0,0.0,2,0,3,1,TA,6,Typ,0,No_Fireplace,Attchd,1992.0,Fin,2.0,420.0,TA,TA,Y,483,21,0,0,No_Pool,GdPrv,3,2010,WD ,Normal,18,3,2355.0,1,21,3.0,subclass20,CIR,group_6,group_11,group_16,group_27,"3720 COLUMBINE CIR, AMES, USA",COLUMBINE_CIR
907412090,1234,179900,20,RL,85.0,11049,Pave,No_Alley,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,TA,Av,Unf,0.0,Unf,0.0,1234.0,1234.0,GasA,Ex,Y,SBrkr,1234,0,0.0,0.0,2,0,3,1,Gd,7,Typ,0,No_Fireplace,Attchd,2007.0,RFn,2.0,484.0,TA,TA,Y,0,30,0,0,No_Pool,No_Fence,1,2008,WD ,Normal,1,1,2468.0,0,30,2.0,subclass20,ST,group_7,group_13,group_19,group_31,"4805 WALLER ST, AMES, USA",WALLER_ST
528228465,1266,159895,20,RL,43.0,3182,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1266.0,1266.0,GasA,Ex,Y,SBrkr,1266,0,0.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2007.0,Fin,2.0,388.0,TA,TA,Y,100,16,0,0,No_Pool,No_Fence,3,2008,WD ,Normal,1,1,2532.0,0,16,2.0,subclass20,AVE,group_7,group_13,group_19,group_32,"4105 BRICKMAN AVE, AMES, USA",BRICKMAN_AVE
