SalePrice,MSZoning,LotFrontage,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,Heating,HeatingQC,CentralAir,Electrical,BsmtFullBath,BsmtHalfBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageFinish,GarageCars,GarageQual,PavedDrive,Fence,MoSold,YrSold,SaleType,SaleCondition,Remodeled,TotalBath,MSSubClass_cat,Street_type,LotArea_binned,MasVnrArea_binned,BsmtFinSF1_binned,BsmtFinSF2_binned,BsmtUnfSF_binned,TotalOutdoorSF_binned,Age_binned,RemodAge_binned,TotalSF_binned
128600,4.0,70.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,13.0,2.0,2.0,2.0,2.0,5,5,3.0,0.0,13.0,14.0,3.0,2,1.0,3,3,1,1.0,2,1.0,3.0,0.0,0.0,0,4,2,2,8,6.0,0,5.0,1,2.0,3,2.0,0,12,2007,9.0,4.0,0,2.0,15.0,0.0,6,3,0,0,10,0,8,2,12
91500,4.0,50.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,7.0,0.0,2.0,0.0,0.0,5,3,1.0,0.0,8.0,8.0,2.0,2,1.0,2,2,2,1.0,1,1.0,0.0,1.0,1.0,0,4,1,2,7,6.0,1,5.0,1,1.0,3,1.0,0,8,2006,9.0,4.0,1,2.5,9.0,11.0,5,0,0,0,8,0,10,2,6
202000,4.0,54.0,1.0,1.0,0.0,3.0,0.0,4.0,0.0,8.0,2.0,2.0,0.0,5.0,6,5,1.0,0.0,6.0,6.0,2.0,2,2.0,4,3,1,1.0,3,1.0,3.0,0.0,0.0,1,3,1,2,7,6.0,1,3.0,3,2.0,3,2.0,0,5,2006,9.0,4.0,0,2.5,10.0,4.0,10,0,0,0,8,3,3,1,9
147000,5.0,100.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,18.0,2.0,2.0,0.0,2.0,5,7,1.0,0.0,8.0,8.0,2.0,2,1.0,3,3,1,1.0,4,1.0,3.0,1.0,0.0,0,2,1,3,6,6.0,0,1.0,1,2.0,3,2.0,2,5,2008,9.0,4.0,1,2.0,5.0,0.0,15,0,1,1,2,0,10,0,4
133000,4.0,79.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,13.0,0.0,2.0,0.0,0.0,6,7,1.0,0.0,13.0,14.0,2.0,2,1.0,3,3,1,1.0,2,1.0,0.0,1.0,0.0,0,3,1,1,5,6.0,2,1.0,1,1.0,3,2.0,3,8,2006,9.0,4.0,1,2.0,9.0,0.0,9,0,3,0,3,0,10,2,7
266000,4.0,63.0,1.0,1.0,0.0,3.0,0.0,4.0,0.0,17.0,2.0,2.0,4.0,2.0,9,5,3.0,0.0,8.0,8.0,1.0,2,2.0,5,3,1,1.0,4,1.0,3.0,0.0,0.0,0,2,1,4,6,6.0,1,1.0,2,2.0,3,2.0,0,7,2008,9.0,4.0,0,2.0,0.0,4.0,8,4,1,0,10,3,1,0,13
126500,4.0,58.0,1.0,1.0,0.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,2.0,5,7,1.0,0.0,9.0,9.0,2.0,2,1.0,3,3,1,1.0,4,1.0,3.0,1.0,0.0,0,3,1,2,5,6.0,0,1.0,2,1.0,3,2.0,0,10,2006,9.0,4.0,1,2.0,5.0,4.0,11,0,3,0,5,1,6,0,2
134450,4.0,72.0,1.0,1.0,0.0,3.0,0.0,4.0,0.0,13.0,2.0,2.0,0.0,2.0,5,6,1.0,0.0,6.0,6.0,1.0,2,1.0,3,3,1,1.0,2,1.0,3.0,0.0,1.0,0,2,1,3,6,2.0,1,1.0,1,1.0,3,2.0,3,5,2006,9.0,4.0,1,1.5,5.0,10.0,11,0,2,0,7,0,8,1,6
212300,5.0,60.0,1.0,0.0,3.0,3.0,0.0,4.0,0.0,10.0,2.0,2.0,0.0,5.0,7,9,1.0,0.0,12.0,13.0,2.0,4,1.0,3,3,1,1.0,4,1.0,3.0,0.0,0.0,1,4,1,3,8,6.0,2,5.0,3,1.0,3,2.0,0,4,2007,9.0,4.0,1,1.5,10.0,4.0,10,0,2,1,2,3,9,0,11
129000,4.0,70.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,20.0,2.0,2.0,0.0,6.0,6,5,1.0,0.0,12.0,13.0,2.0,2,1.0,3,3,3,1.0,3,1.0,3.0,1.0,0.0,0,3,1,2,6,6.0,0,5.0,1,1.0,3,2.0,0,5,2007,9.0,4.0,0,2.0,14.0,9.0,6,0,1,1,0,2,7,2,1
350000,4.0,136.0,1.0,1.0,0.0,3.0,0.0,4.0,0.0,16.0,2.0,2.0,0.0,2.0,8,5,1.0,0.0,12.0,13.0,1.0,2,2.0,4,3,4,1.0,4,1.0,3.0,1.0,0.0,0,2,1,3,5,6.0,1,1.0,3,3.0,3,2.0,0,7,2008,9.0,4.0,0,3.0,5.0,9.0,14,4,7,0,4,2,3,1,15
237000,4.0,78.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,5.0,2.0,2.0,0.0,2.0,8,5,1.0,0.0,12.0,13.0,3.0,2,2.0,5,3,3,1.0,4,1.0,3.0,0.0,0.0,0,3,1,3,7,6.0,1,1.0,3,3.0,3,2.0,0,3,2009,9.0,4.0,1,2.0,5.0,4.0,14,0,1,0,10,2,1,0,12
109000,4.0,60.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,18.0,2.0,2.0,0.0,0.0,5,6,1.0,0.0,8.0,8.0,2.0,2,1.0,3,3,1,1.0,3,1.0,0.0,0.0,0.0,0,2,1,2,5,6.0,0,5.0,1,1.0,3,2.0,0,7,2007,9.0,4.0,1,1.0,9.0,0.0,11,0,0,0,7,0,10,2,2
170000,4.0,128.0,1.0,1.0,0.0,3.0,0.0,4.0,0.0,15.0,4.0,2.0,0.0,2.0,6,5,3.0,0.0,6.0,6.0,1.0,2,1.0,3,3,2,1.0,2,1.0,3.0,0.0,1.0,0,2,1,2,6,6.0,1,1.0,1,2.0,3,2.0,0,9,2007,9.0,4.0,0,2.5,5.0,4.0,16,2,3,0,9,2,6,2,11
128000,5.0,50.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,3.0,2.0,2.0,0.0,5.0,6,6,1.0,0.0,8.0,13.0,2.0,2,1.0,3,3,2,1.0,4,1.0,3.0,0.0,0.0,1,3,1,2,6,6.0,2,1.0,1,1.0,3,2.0,2,2,2007,9.0,4.0,1,1.5,11.0,0.0,2,0,2,0,4,0,10,2,2
140500,4.0,75.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,15.0,6.0,2.0,2.0,2.0,5,6,1.0,0.0,8.0,8.0,2.0,2,1.0,3,3,1,1.0,4,1.0,3.0,0.0,0.0,0,4,2,2,8,6.0,0,5.0,1,2.0,3,2.0,0,8,2008,3.0,4.0,0,2.0,15.0,0.0,10,0,0,0,10,0,7,2,13
115000,5.0,56.0,1.0,0.0,3.0,3.0,0.0,4.0,0.0,18.0,0.0,2.0,0.0,2.0,5,6,1.0,0.0,14.0,15.0,2.0,2,1.0,3,3,1,1.0,3,1.0,0.0,0.0,0.0,0,2,1,2,5,6.0,1,5.0,1,2.0,3,2.0,0,3,2010,9.0,4.0,1,1.0,6.0,0.0,8,0,0,0,9,1,11,2,4
106500,5.0,0.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,11.0,2.0,2.0,3.0,7.0,4,5,1.0,0.0,5.0,5.0,2.0,2,1.0,4,3,4,1.0,2,1.0,3.0,1.0,0.0,0,2,1,2,4,6.0,0,3.0,3,1.0,3,2.0,0,7,2007,9.0,4.0,0,2.0,3.0,8.0,0,0,3,0,0,2,6,2,0
200000,4.0,80.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,15.0,2.0,2.0,0.0,2.0,6,6,1.0,0.0,12.0,13.0,1.0,2,2.0,3,3,1,1.0,2,1.0,3.0,0.0,0.0,0,3,1,2,7,6.0,1,1.0,2,2.0,3,2.0,0,8,2009,9.0,4.0,1,2.0,5.0,0.0,13,1,2,0,9,3,5,1,12
136500,5.0,37.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,5.0,2.0,2.0,4.0,2.0,6,5,1.0,0.0,12.0,13.0,1.0,2,2.0,4,3,4,1.0,4,1.0,3.0,1.0,0.0,0,1,1,3,3,6.0,0,1.0,3,2.0,3,2.0,0,3,2008,9.0,4.0,0,2.0,0.0,10.0,1,2,5,0,2,1,1,0,1
145250,4.0,80.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,13.0,2.0,2.0,0.0,2.0,6,5,3.0,0.0,13.0,14.0,1.0,2,1.0,3,3,1,1.0,2,1.0,3.0,0.0,0.0,1,3,1,2,7,6.0,0,1.0,2,1.0,3,2.0,0,4,2006,9.0,4.0,0,1.5,5.0,0.0,14,2,4,0,8,0,8,2,10
226750,4.0,71.0,1.0,1.0,0.0,3.0,0.0,4.0,0.0,8.0,2.0,2.0,0.0,5.0,7,5,1.0,0.0,12.0,13.0,1.0,2,2.0,4,3,4,1.0,4,1.0,3.0,0.0,0.0,1,3,1,2,8,6.0,1,1.0,2,2.0,3,2.0,0,7,2008,9.0,4.0,1,2.5,10.0,4.0,6,4,4,0,5,1,2,0,11
151000,5.0,24.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,1.0,2.0,2.0,3.0,5.0,6,6,1.0,0.0,8.0,8.0,2.0,3,1.0,4,3,1,1.0,2,1.0,3.0,1.0,0.0,1,3,1,2,6,6.0,1,1.0,3,2.0,3,2.0,4,7,2008,0.0,4.0,0,3.5,2.0,3.0,0,0,1,1,0,1,5,1,6
275000,4.0,0.0,1.0,1.0,3.0,2.0,0.0,4.0,1.0,21.0,2.0,2.0,0.0,7.0,7,5,1.0,0.0,13.0,14.0,1.0,2,2.0,4,3,3,1.0,3,1.0,3.0,1.0,1.0,0,2,1,3,5,6.0,1,1.0,3,2.0,3,2.0,0,8,2009,9.0,4.0,0,3.5,13.0,4.0,15,1,7,0,0,3,4,1,13
123000,4.0,63.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,13.0,2.0,2.0,0.0,2.0,5,5,3.0,0.0,8.0,8.0,2.0,2,1.0,4,3,1,1.0,2,1.0,3.0,1.0,0.0,0,3,1,2,5,6.0,0,5.0,1,2.0,3,2.0,0,5,2008,9.0,4.0,0,2.0,5.0,0.0,5,0,1,1,1,0,6,2,1
140000,4.0,80.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,15.0,2.0,2.0,0.0,2.0,7,5,3.0,0.0,6.0,6.0,1.0,2,1.0,3,3,1,1.0,2,1.0,3.0,0.0,0.0,1,3,1,2,6,6.0,0,1.0,1,2.0,3,2.0,0,7,2006,0.0,4.0,0,1.5,5.0,0.0,9,2,0,0,9,0,6,2,7
157000,4.0,80.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,15.0,2.0,2.0,0.0,2.0,5,6,1.0,0.0,6.0,6.0,2.0,2,1.0,4,3,1,1.0,3,1.0,3.0,0.0,1.0,1,3,1,3,5,6.0,1,1.0,1,2.0,3,2.0,3,11,2008,9.0,4.0,1,2.0,5.0,4.0,11,0,7,0,1,2,6,0,7
120000,5.0,0.0,1.0,0.0,3.0,3.0,0.0,4.0,0.0,10.0,2.0,2.0,0.0,0.0,5,6,1.0,0.0,6.0,6.0,2.0,1,0.0,3,2,1,1.0,3,1.0,3.0,0.0,0.0,0,2,1,2,6,6.0,0,5.0,1,2.0,2,2.0,0,4,2008,9.0,4.0,1,2.0,9.0,10.0,11,0,0,0,8,1,12,1,5
112000,4.0,70.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,7.0,2.0,2.0,0.0,5.0,4,7,1.0,0.0,8.0,6.0,2.0,2,1.0,2,3,1,1.0,3,0.0,3.0,0.0,0.0,1,2,1,2,6,3.0,0,5.0,1,1.0,2,2.0,2,5,2007,9.0,4.0,1,1.5,9.0,0.0,14,0,0,0,6,2,12,0,3
275500,4.0,80.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,17.0,2.0,2.0,0.0,5.0,8,5,1.0,0.0,12.0,13.0,1.0,2,2.0,4,3,2,1.0,3,1.0,3.0,0.0,0.0,1,3,1,4,8,6.0,1,1.0,2,3.0,3,2.0,0,3,2006,9.0,4.0,0,2.5,10.0,10.0,11,2,0,0,9,2,0,0,12
147500,4.0,60.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,13.0,2.0,2.0,0.0,0.0,4,6,1.0,0.0,2.0,14.0,2.0,2,1.0,3,3,1,1.0,3,1.0,3.0,0.0,0.0,1,3,1,3,6,3.0,0,5.0,1,1.0,2,2.0,0,9,2006,9.0,4.0,0,1.5,9.0,0.0,15,0,3,0,5,3,9,2,7
202100,4.0,91.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,15.0,2.0,2.0,0.0,2.0,7,7,1.0,0.0,13.0,14.0,2.0,2,1.0,4,3,2,1.0,4,1.0,3.0,1.0,0.0,0,3,1,3,8,6.0,0,1.0,2,2.0,3,2.0,0,5,2006,9.0,4.0,1,3.0,5.0,0.0,16,0,1,0,9,1,4,0,11
122500,4.0,119.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,13.0,2.0,2.0,0.0,2.0,5,6,1.0,0.0,8.0,8.0,2.0,3,1.0,3,3,1,1.0,2,1.0,3.0,0.0,0.0,0,3,1,2,5,6.0,0,1.0,1,1.0,3,2.0,2,6,2010,9.0,4.0,0,1.0,5.0,0.0,13,0,4,0,4,2,9,2,3
147100,4.0,63.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,6.0,2.0,2.0,0.0,0.0,6,6,1.0,0.0,13.0,15.0,2.0,2,0.0,4,3,1,1.0,4,1.0,3.0,0.0,0.0,0,3,1,2,6,6.0,0,5.0,1,2.0,3,2.0,0,1,2008,9.0,4.0,1,1.0,9.0,0.0,17,0,0,0,7,3,12,1,3
152000,4.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,12.0,2.0,2.0,0.0,2.0,5,6,1.0,0.0,9.0,9.0,2.0,3,1.0,3,3,1,1.0,4,1.0,3.0,1.0,0.0,0,3,1,3,6,6.0,0,1.0,1,1.0,3,2.0,2,2,2008,9.0,4.0,0,2.0,5.0,2.0,18,0,5,0,4,1,7,2,6
185000,4.0,70.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,8.0,2.0,2.0,0.0,5.0,6,5,1.0,0.0,12.0,13.0,2.0,2,2.0,4,3,4,1.0,3,1.0,3.0,1.0,0.0,1,3,1,2,8,6.0,1,1.0,3,2.0,3,2.0,0,6,2006,9.0,4.0,0,3.5,10.0,4.0,13,0,5,0,1,2,3,1,6
241500,4.0,42.0,1.0,1.0,0.0,3.0,0.0,4.0,0.0,24.0,2.0,2.0,4.0,2.0,7,6,1.0,0.0,12.0,13.0,1.0,2,1.0,4,3,4,1.0,3,1.0,3.0,1.0,0.0,0,2,1,3,6,6.0,1,1.0,3,2.0,3,2.0,0,7,2008,9.0,4.0,0,3.0,0.0,3.0,1,3,6,0,4,2,4,1,10
139500,4.0,60.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,19.0,2.0,2.0,0.0,0.0,6,7,1.0,0.0,12.0,13.0,2.0,2,0.0,3,3,1,1.0,2,1.0,3.0,0.0,0.0,0,3,1,2,7,6.0,1,5.0,1,1.0,3,2.0,2,7,2009,9.0,4.0,1,2.0,9.0,0.0,10,0,0,0,8,3,10,2,6
179900,4.0,114.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,21.0,1.0,2.0,0.0,2.0,7,5,3.0,0.0,6.0,6.0,2.0,2,2.0,4,3,2,1.0,3,1.0,3.0,1.0,0.0,0,3,1,3,6,6.0,1,1.0,3,2.0,3,2.0,0,5,2007,9.0,4.0,1,3.0,5.0,0.0,11,0,5,0,2,2,4,1,7
97580,4.0,67.0,1.0,1.0,3.0,0.0,0.0,4.0,0.0,7.0,1.0,2.0,0.0,5.0,4,6,1.0,0.0,9.0,9.0,2.0,3,1.0,4,3,1,1.0,3,1.0,3.0,1.0,0.0,0,3,1,2,6,2.0,0,1.0,1,2.0,3,2.0,0,10,2006,9.0,4.0,1,3.0,11.0,0.0,7,0,1,1,2,1,12,0,5
205000,4.0,0.0,1.0,1.0,0.0,3.0,0.0,4.0,0.0,21.0,2.0,2.0,0.0,5.0,7,5,1.0,0.0,12.0,13.0,2.0,2,2.0,4,3,1,1.0,4,1.0,3.0,1.0,0.0,1,3,1,3,8,6.0,2,1.0,2,2.0,3,2.0,0,5,2010,9.0,4.0,1,3.5,10.0,10.0,8,0,5,0,3,1,4,0,12
165000,4.0,78.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,15.0,2.0,2.0,0.0,2.0,6,5,3.0,0.0,6.0,6.0,1.0,2,1.0,4,3,1,1.0,2,1.0,3.0,0.0,0.0,0,3,1,2,7,6.0,1,1.0,2,2.0,3,2.0,3,8,2009,9.0,4.0,0,2.0,5.0,4.0,11,2,0,0,9,0,6,1,7
172500,4.0,0.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,20.0,2.0,2.0,0.0,0.0,5,5,1.0,0.0,8.0,8.0,2.0,3,1.0,3,3,1,1.0,4,1.0,3.0,1.0,0.0,0,4,1,3,8,6.0,1,1.0,1,2.0,3,2.0,0,7,2006,9.0,4.0,0,3.0,9.0,10.0,16,0,1,1,6,0,8,2,12
172000,4.0,93.0,1.0,1.0,0.0,3.0,0.0,4.0,0.0,13.0,2.0,2.0,0.0,7.0,7,5,1.0,0.0,9.0,9.0,1.0,2,1.0,3,3,4,1.0,2,1.0,3.0,0.0,1.0,0,4,1,2,6,6.0,2,3.0,1,1.0,3,2.0,3,10,2007,9.0,4.0,1,2.5,13.0,0.0,11,4,1,1,0,3,7,0,7
94000,4.0,54.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,20.0,1.0,2.0,0.0,0.0,5,8,1.0,0.0,12.0,13.0,2.0,3,1.0,3,3,1,1.0,3,0.0,3.0,0.0,0.0,0,2,1,2,6,6.0,0,6.0,0,0.0,0,0.0,0,5,2010,9.0,4.0,1,1.0,9.0,10.0,3,0,0,0,8,2,12,1,2
114250,4.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,8.0,1.0,2.0,0.0,2.0,6,2,3.0,0.0,3.0,3.0,2.0,2,1.0,3,3,1,1.0,2,1.0,0.0,0.0,0.0,0,3,1,2,7,3.0,2,1.0,1,2.0,3,2.0,0,5,2008,9.0,4.0,0,1.0,5.0,4.0,18,0,0,0,10,1,9,2,12
98300,4.0,60.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,13.0,2.0,2.0,0.0,2.0,5,5,3.0,0.0,8.0,8.0,2.0,2,1.0,0,0,0,1.0,3,1.0,3.0,0.0,0.0,0,3,1,2,7,2.0,0,5.0,1,2.0,3,2.0,0,7,2008,9.0,4.0,0,1.0,5.0,0.0,4,0,0,0,0,0,10,2,0
584500,4.0,114.0,1.0,1.0,0.0,3.0,0.0,4.0,0.0,16.0,2.0,2.0,0.0,5.0,9,5,3.0,0.0,8.0,8.0,1.0,3,2.0,5,3,3,1.0,4,1.0,3.0,1.0,0.0,1,4,1,4,11,6.0,1,1.0,2,3.0,3,2.0,0,5,2006,9.0,4.0,1,4.5,10.0,9.0,18,4,2,1,1,3,3,1,15
211000,4.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,5.0,2.0,2.0,0.0,5.0,7,5,1.0,0.0,12.0,13.0,2.0,2,2.0,4,3,1,1.0,4,1.0,3.0,0.0,0.0,1,3,1,3,6,6.0,0,1.0,2,2.0,3,2.0,0,5,2009,9.0,4.0,0,2.5,10.0,1.0,13,0,0,0,9,3,2,0,10
149000,4.0,60.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,21.0,5.0,2.0,0.0,2.0,5,5,1.0,0.0,12.0,13.0,1.0,2,2.0,4,3,1,1.0,4,1.0,3.0,1.0,0.0,0,3,1,3,6,6.0,0,5.0,1,2.0,3,2.0,0,5,2007,9.0,4.0,1,2.0,5.0,4.0,15,1,5,0,4,0,1,0,5
226000,4.0,88.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,13.0,2.0,2.0,0.0,5.0,7,6,1.0,0.0,8.0,8.0,1.0,2,1.0,3,3,1,1.0,4,1.0,3.0,0.0,0.0,1,4,1,3,8,6.0,2,1.0,3,2.0,3,2.0,4,5,2006,9.0,4.0,0,2.5,10.0,4.0,17,3,3,0,5,2,7,2,12
145000,5.0,35.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,7.0,2.0,2.0,4.0,7.0,5,5,1.0,0.0,12.0,13.0,1.0,2,2.0,4,3,3,1.0,3,1.0,3.0,1.0,0.0,0,2,1,2,5,6.0,0,2.0,3,2.0,3,2.0,0,5,2006,9.0,4.0,0,2.0,3.0,4.0,1,0,4,0,0,0,0,0,1
176500,4.0,87.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,13.0,2.0,2.0,0.0,2.0,6,8,3.0,0.0,8.0,8.0,2.0,2,1.0,4,3,1,1.0,4,1.0,3.0,1.0,0.0,0,3,1,2,6,2.0,1,1.0,1,2.0,3,2.0,0,5,2008,9.0,4.0,1,2.0,5.0,4.0,13,0,3,1,3,2,8,0,9
102000,4.0,60.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,13.0,2.0,2.0,0.0,2.0,5,3,1.0,0.0,14.0,15.0,2.0,2,1.0,3,3,1,1.0,1,1.0,0.0,0.0,0.0,1,3,1,2,6,3.0,1,1.0,1,1.0,3,2.0,0,11,2007,9.0,4.0,0,1.5,5.0,0.0,4,0,3,0,5,2,9,2,4
135000,4.0,80.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,7.0,2.0,2.0,0.0,2.0,5,6,1.0,0.0,13.0,14.0,1.0,2,3.0,0,0,0,1.0,3,1.0,3.0,0.0,0.0,0,3,1,2,7,6.0,1,1.0,2,2.0,3,2.0,0,4,2006,9.0,4.0,1,1.0,5.0,0.0,15,3,0,0,0,3,9,0,0
165250,4.0,70.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,20.0,2.0,2.0,0.0,0.0,7,8,1.0,0.0,13.0,14.0,2.0,2,0.0,3,3,1,1.0,4,1.0,0.0,0.0,0.0,1,2,1,3,6,6.0,2,1.0,1,1.0,3,2.0,3,7,2007,9.0,4.0,1,1.5,9.0,0.0,3,0,2,0,5,1,10,1,3
188000,4.0,74.0,1.0,1.0,3.0,3.0,0.0,4.0,1.0,12.0,2.0,2.0,0.0,5.0,7,5,1.0,0.0,6.0,6.0,1.0,2,2.0,4,3,4,1.0,4,1.0,3.0,0.0,0.0,1,3,1,2,9,6.0,1,1.0,3,3.0,3,2.0,0,11,2006,9.0,4.0,1,2.5,10.0,4.0,10,1,5,0,3,2,3,1,12
123900,5.0,52.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,3.0,2.0,2.0,0.0,0.0,5,7,1.0,0.0,12.0,13.0,2.0,2,1.0,3,2,1,1.0,3,1.0,3.0,0.0,0.0,0,2,1,2,5,6.0,0,5.0,3,2.0,3,1.0,0,5,2010,9.0,4.0,1,1.0,9.0,0.0,3,0,2,0,3,3,11,1,1
153600,4.0,0.0,1.0,1.0,0.0,3.0,0.0,4.0,0.0,20.0,2.0,2.0,0.0,2.0,5,6,3.0,0.0,6.0,6.0,1.0,2,1.0,3,3,4,1.0,2,1.0,3.0,0.0,1.0,0,3,1,2,6,6.0,1,1.0,1,2.0,3,2.0,0,6,2006,9.0,4.0,0,1.5,5.0,9.0,13,3,5,0,3,3,6,2,5
104500,5.0,52.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,18.0,2.0,2.0,0.0,2.0,4,6,1.0,0.0,8.0,8.0,2.0,2,1.0,0,0,0,1.0,3,1.0,3.0,0.0,0.0,0,2,1,2,5,6.0,0,1.0,1,1.0,2,2.0,0,5,2007,9.0,4.0,0,1.0,5.0,10.0,7,0,0,0,0,0,9,2,0
213700,4.0,70.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,13.0,2.0,2.0,0.0,2.0,7,5,1.0,0.0,12.0,13.0,1.0,2,2.0,4,3,1,1.0,4,1.0,3.0,1.0,0.0,0,3,1,3,7,6.0,0,1.0,2,2.0,3,2.0,3,2,2010,9.0,4.0,1,3.0,5.0,0.0,6,4,7,0,3,3,2,0,11
183000,4.0,72.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,5.0,2.0,2.0,0.0,5.0,7,5,1.0,0.0,12.0,13.0,2.0,2,2.0,4,3,1,1.0,4,1.0,3.0,0.0,0.0,1,3,1,3,6,6.0,0,1.0,2,2.0,3,2.0,0,6,2008,9.0,4.0,0,2.5,10.0,0.0,4,0,0,0,8,0,1,0,8
190000,4.0,0.0,1.0,1.0,0.0,3.0,0.0,2.0,0.0,15.0,2.0,2.0,0.0,5.0,6,5,1.0,0.0,6.0,6.0,1.0,2,2.0,4,3,2,1.0,2,1.0,3.0,1.0,0.0,1,3,1,2,6,6.0,1,1.0,3,2.0,3,2.0,0,7,2006,9.0,4.0,0,3.5,10.0,3.0,18,1,5,0,1,3,5,1,7
236500,4.0,39.0,1.0,1.0,0.0,3.0,0.0,4.0,0.0,23.0,2.0,2.0,4.0,2.0,8,5,1.0,0.0,5.0,5.0,2.0,2,2.0,4,3,1,1.0,4,1.0,3.0,1.0,0.0,0,2,1,3,5,6.0,1,1.0,2,2.0,3,2.0,0,3,2010,9.0,4.0,1,3.0,0.0,9.0,2,0,7,0,5,3,4,1,13
155000,5.0,57.0,1.0,0.0,3.0,3.0,0.0,4.0,0.0,18.0,2.0,2.0,0.0,5.0,6,6,1.0,0.0,8.0,8.0,2.0,2,2.0,3,3,1,1.0,3,1.0,0.0,0.0,0.0,0,3,1,2,8,6.0,0,5.0,1,2.0,2,2.0,0,6,2009,9.0,4.0,1,2.0,11.0,0.0,6,0,0,0,9,1,12,2,10
181700,4.0,0.0,1.0,1.0,0.0,3.0,0.0,4.0,0.0,20.0,1.0,5.0,2.0,0.0,5,5,5.0,0.0,9.0,9.0,2.0,2,1.0,4,3,1,1.0,4,1.0,3.0,0.0,0.0,2,4,2,2,12,6.0,1,3.0,2,2.0,3,0.0,0,8,2007,9.0,4.0,0,3.0,15.0,10.0,18,0,3,0,7,3,5,1,15
230000,4.0,0.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,5.0,2.0,2.0,0.0,2.0,7,5,1.0,0.0,12.0,13.0,3.0,2,2.0,4,3,1,1.0,4,1.0,3.0,1.0,0.0,0,3,1,3,6,6.0,0,1.0,1,3.0,3,2.0,0,2,2006,9.0,4.0,0,3.0,5.0,1.0,6,3,6,0,7,1,1,0,13
201000,4.0,70.0,1.0,1.0,0.0,3.0,0.0,4.0,0.0,21.0,2.0,2.0,0.0,5.0,6,5,1.0,0.0,6.0,6.0,1.0,3,2.0,4,4,1,1.0,4,1.0,3.0,0.0,1.0,1,3,1,3,7,6.0,0,1.0,2,2.0,3,2.0,0,7,2007,9.0,4.0,0,3.0,10.0,10.0,7,1,6,0,1,3,3,1,9
131750,5.0,52.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,3.0,2.0,2.0,0.0,0.0,5,7,1.0,0.0,13.0,14.0,2.0,2,0.0,3,3,1,1.0,4,1.0,3.0,0.0,0.0,0,3,1,2,6,6.0,1,5.0,1,1.0,2,2.0,4,7,2007,9.0,4.0,1,1.0,9.0,0.0,3,0,0,0,9,3,11,1,7
