PID,GrLivArea,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscVal,MoSold,YrSold,SaleType,SaleCondition,Prop_Addr,latitude,longitude
902206020,492,61500,30,RM,52.0,7830,Pave,3,Lvl,3,Inside,2,OldTown,Norm,Norm,1Fam,1Story,3,5,1921,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,2,2,BrkTil,2,3,1,2,416.0,1,0.0,76.0,492.0,GasA,2,Y,4,492,0,0,1.0,0.0,1,0,1,1,2,3,7,0,0,Detchd,1921.0,1,1.0,200.0,2,3,0,0,0,78,0,0,0,0,0,6,2006,WD ,Normal,"118 E 11TH ST, Ames, USA",42.03195016326531,-93.61018020408164
902206020,492,61500,30,RM,52.0,7830,Pave,3,Lvl,3,Inside,2,OldTown,Norm,Norm,1Fam,1Story,3,5,1921,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,2,2,BrkTil,2,3,1,2,416.0,1,0.0,76.0,492.0,GasA,2,Y,4,492,0,0,1.0,0.0,1,0,1,1,2,3,7,0,0,Detchd,1921.0,1,1.0,200.0,2,3,0,0,0,78,0,0,0,0,0,6,2006,WD ,Normal,"118 E 11TH ST, Ames, USA",42.03195016326531,-93.61018020408164
527327050,2030,195000,60,RL,68.0,12046,Pave,2,Lvl,3,Inside,2,NWAmes,Norm,Norm,1Fam,2Story,6,6,1976,1976,Gable,CompShg,Plywood,Plywood,BrkFace,298.0,2,2,CBlock,3,3,1,2,156.0,1,0.0,692.0,848.0,GasA,2,Y,4,1118,912,0,0.0,0.0,2,1,4,1,3,8,7,1,3,Attchd,1976.0,3,2.0,551.0,3,3,2,0,224,0,0,0,0,0,0,6,2007,WD ,Normal,"3323 BUCHANAN CT, Ames, USA",42.05450581967213,-93.6315601147541
527455250,988,129250,20,RL,65.0,7150,Pave,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,6,1966,1966,Hip,CompShg,HdBoard,HdBoard,BrkFace,52.0,2,2,CBlock,3,3,1,4,725.0,1,0.0,263.0,988.0,GasA,2,Y,4,988,0,0,1.0,0.0,1,0,3,1,2,5,7,0,0,Detchd,1974.0,1,1.0,360.0,3,3,2,0,0,0,0,0,0,0,0,11,2007,WD ,Normal,"1115 28TH ST, Ames, USA",42.048851159119046,-93.6253976305988
527455250,988,129250,20,RL,65.0,7150,Pave,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,6,1966,1966,Hip,CompShg,HdBoard,HdBoard,BrkFace,52.0,2,2,CBlock,3,3,1,4,725.0,1,0.0,263.0,988.0,GasA,2,Y,4,988,0,0,1.0,0.0,1,0,3,1,2,5,7,0,0,Detchd,1974.0,1,1.0,360.0,3,3,2,0,0,0,0,0,0,0,0,11,2007,WD ,Normal,"1115 28TH ST, Ames, USA",42.048851159119046,-93.6253976305988
528326110,2172,291000,60,RL,68.0,11000,Pave,3,Lvl,3,FR2,2,NoRidge,Norm,Norm,1Fam,2Story,9,5,2000,2000,Hip,CompShg,VinylSd,VinylSd,BrkFace,295.0,3,2,PConc,5,3,2,1,0.0,1,0.0,1519.0,1519.0,GasA,4,Y,4,1533,639,0,0.0,0.0,2,1,4,1,4,8,7,1,3,BuiltIn,2000.0,2,3.0,687.0,3,3,2,162,153,0,0,0,0,0,0,6,2008,WD ,Normal,"3013 ALMOND RD, Ames, USA",42.05578479212245,-93.65110150218392
914452190,1080,134000,20,RL,71.0,9187,Pave,3,Bnk,3,Corner,2,Mitchel,Norm,Norm,1Fam,1Story,6,5,1983,1983,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,3,PConc,3,3,1,5,336.0,1,0.0,748.0,1084.0,GasA,2,Y,4,1080,0,0,0.0,0.0,1,1,3,1,2,5,7,0,0,Attchd,1983.0,1,2.0,484.0,3,3,2,120,0,158,0,0,0,0,0,6,2007,WD ,Normal,"302 OPAL CIR, Ames, USA",41.99419902380953,-93.60742948809524
914452190,1080,134000,20,RL,71.0,9187,Pave,3,Bnk,3,Corner,2,Mitchel,Norm,Norm,1Fam,1Story,6,5,1983,1983,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,3,PConc,3,3,1,5,336.0,1,0.0,748.0,1084.0,GasA,2,Y,4,1080,0,0,0.0,0.0,1,1,3,1,2,5,7,0,0,Attchd,1983.0,1,2.0,484.0,3,3,2,120,0,158,0,0,0,0,0,6,2007,WD ,Normal,"302 OPAL CIR, Ames, USA",41.99419902380953,-93.60742948809524
535425060,1312,186000,20,RL,76.0,11355,Pave,2,Lvl,3,Corner,2,NAmes,Norm,Norm,1Fam,1Story,7,7,1958,2001,Gable,Tar&Grv,HdBoard,HdBoard,BrkFace,125.0,2,2,CBlock,3,3,1,4,637.0,1,0.0,675.0,1312.0,GasA,4,Y,4,1312,0,0,0.0,0.0,1,1,3,1,2,6,7,1,4,Attchd,1958.0,2,2.0,495.0,3,3,2,0,304,144,0,0,0,3,6500,4,2008,WD ,Normal,"1903 MEADOWLANE AVE, Ames, USA",42.04129604081633,-93.6052156734694
532376250,925,133500,20,RL,68.0,8638,Pave,2,Lvl,3,Inside,2,Sawyer,RRAe,Norm,1Fam,1Story,5,6,1963,1963,Gable,CompShg,HdBoard,HdBoard,None,0.0,2,2,PConc,3,3,1,5,181.0,1,0.0,744.0,925.0,GasA,3,Y,4,925,0,0,1.0,0.0,1,0,2,1,2,5,7,0,0,Detchd,1990.0,1,2.0,484.0,3,3,2,203,74,0,0,0,0,0,0,10,2006,WD ,Normal,"4015 TORONTO ST, Ames, USA",42.035861571428576,-93.672579
532376250,925,133500,20,RL,68.0,8638,Pave,2,Lvl,3,Inside,2,Sawyer,RRAe,Norm,1Fam,1Story,5,6,1963,1963,Gable,CompShg,HdBoard,HdBoard,None,0.0,2,2,PConc,3,3,1,5,181.0,1,0.0,744.0,925.0,GasA,3,Y,4,925,0,0,1.0,0.0,1,0,2,1,2,5,7,0,0,Detchd,1990.0,1,2.0,484.0,3,3,2,203,74,0,0,0,0,0,0,10,2006,WD ,Normal,"4015 TORONTO ST, Ames, USA",42.035861571428576,-93.672579
535379110,1534,148000,70,RL,60.0,10800,Pave,3,Lvl,3,Inside,2,OldTown,Norm,Norm,1Fam,2Story,5,9,1895,1999,Gable,CompShg,Wd Sdng,HdBoard,None,0.0,2,3,CBlock,4,3,3,1,0.0,1,0.0,736.0,736.0,GasA,4,Y,4,751,783,0,0.0,0.0,1,1,3,1,3,6,7,0,0,NA,-1.0,0,0.0,0.0,0,0,0,0,112,0,0,0,0,0,0,7,2007,WD ,Normal,"1412 KELLOGG AVE, Ames, USA",42.03594679591837,-93.6138648979592
528118010,2376,325300,60,RL,101.0,14215,Pave,2,Lvl,3,Corner,2,NridgHt,Norm,Norm,1Fam,2Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,380.0,3,2,PConc,5,3,3,1,0.0,1,0.0,1158.0,1158.0,GasA,4,Y,4,1158,1218,0,0.0,0.0,3,1,4,1,3,9,7,1,4,BuiltIn,2005.0,2,3.0,853.0,3,3,2,240,154,0,0,0,0,0,0,11,2006,New,Partial,"3335 PRESTON CIR, Ames, USA",42.06042873469387,-93.65768375510204
528235160,1959,215000,60,RL,59.0,11796,Pave,2,Lvl,3,Inside,2,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,4,3,3,1,0.0,1,0.0,847.0,847.0,GasA,4,Y,4,847,1112,0,0.0,0.0,2,1,4,1,3,8,7,1,4,BuiltIn,2004.0,3,2.0,434.0,3,3,2,100,48,0,0,0,0,0,0,7,2007,WD ,Normal,"3908 WELBECK DR, Ames, USA",42.05971268357939,-93.64377151492386
905478030,1716,131000,50,RL,60.0,11409,Pave,3,Lvl,3,Inside,2,Edwards,Norm,Norm,1Fam,1.5Fin,5,4,1949,2008,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,CBlock,3,3,1,2,292.0,1,0.0,476.0,768.0,GasA,3,Y,4,1148,568,0,0.0,0.0,1,1,3,1,2,8,5,1,4,Attchd,1949.0,1,1.0,281.0,3,3,2,0,0,0,0,160,0,0,0,1,2009,WD ,Normal,"3218 WEST ST, Ames, USA",42.02486103224607,-93.66069363575488
902106130,936,109500,30,RM,56.0,4485,Pave,3,Lvl,3,Inside,2,OldTown,Artery,Norm,1Fam,1Story,5,7,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,PConc,3,3,1,4,579.0,1,0.0,357.0,936.0,GasA,2,Y,4,936,0,0,1.0,0.0,1,0,2,1,2,5,7,1,4,NA,-1.0,0,0.0,0.0,0,0,1,51,0,135,0,0,0,3,0,5,2010,WD ,Normal,"1010 GRAND AVE, Ames, USA",42.03146246938776,-93.6202082244898
902102080,1230,110000,50,RM,60.0,10440,Pave,3,Lvl,3,Corner,2,OldTown,Norm,Norm,1Fam,2Story,5,6,1910,1981,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,PConc,3,3,1,1,0.0,1,0.0,440.0,440.0,GasA,3,Y,4,682,548,0,0.0,0.0,1,1,2,1,2,5,7,0,0,Detchd,1966.0,1,2.0,440.0,3,3,2,74,0,128,0,0,0,3,0,5,2009,WD ,Normal,"1203 BURNETT AVE, Ames, USA",42.03339248979592,-93.61561781632652
909176170,2592,150000,90,RL,60.0,10890,Pave,3,Lvl,3,Inside,2,SWISU,Norm,Norm,Duplex,2Story,5,6,1923,1950,Hip,CompShg,Wd Sdng,Plywood,None,0.0,2,2,PConc,3,3,2,3,371.0,1,0.0,925.0,1296.0,Grav,1,N,3,1296,1296,0,2.0,0.0,2,0,6,2,2,12,5,0,0,NA,-1.0,0,0.0,0.0,0,0,2,0,742,240,0,0,0,0,1512,1,2007,WD ,AdjLand,"426 HAYWARD AVE 428, Ames, USA",42.01869102040816,-93.65162163265306
533206070,1565,193800,120,FV,32.0,3784,Pave,2,Lvl,3,Inside,2,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,36.0,3,2,PConc,4,3,1,6,60.0,1,0.0,1451.0,1511.0,GasA,4,Y,4,1565,0,0,1.0,0.0,2,0,2,1,3,5,7,0,0,Attchd,2006.0,3,2.0,476.0,3,3,2,0,120,0,0,0,0,0,0,2,2007,New,Partial,"2807 BRISTOL DR, Ames, USA",42.04744045286655,-93.64761628687974
527302020,1868,178000,80,RL,78.0,12090,Pave,3,Lvl,3,Inside,2,NWAmes,Norm,Norm,1Fam,SLvl,6,7,1984,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,74.0,2,2,CBlock,4,3,1,1,0.0,1,0.0,585.0,585.0,GasA,4,Y,4,1140,728,0,0.0,0.0,3,1,3,1,2,7,7,1,3,BuiltIn,1984.0,3,2.0,477.0,3,3,2,268,112,0,0,147,0,0,0,1,2007,WD ,Abnorml,"3414 EISENHOWER AVE, Ames, USA",42.05547019086042,-93.63783989426828
907414060,1422,179600,20,RL,63.0,8500,Pave,3,Lvl,3,FR2,2,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,106.0,3,2,PConc,4,3,3,1,0.0,1,0.0,1422.0,1422.0,GasA,4,Y,4,1422,0,0,0.0,0.0,2,0,3,1,3,7,7,0,0,Attchd,2004.0,2,2.0,626.0,3,3,2,192,60,0,0,0,0,0,0,11,2007,WD ,Normal,"4824 WALLER ST, Ames, USA",42.01355127272727,-93.68477896969698
904301060,1200,179000,90,RL,60.0,10800,Pave,3,Lvl,3,Inside,2,Edwards,Norm,Norm,Duplex,1Story,5,5,1987,1988,Gable,CompShg,Plywood,Plywood,None,0.0,2,2,CBlock,4,4,4,6,1200.0,1,0.0,0.0,1200.0,GasA,2,Y,4,1200,0,0,3.0,0.0,3,0,3,1,2,5,7,0,0,NA,-1.0,0,0.0,0.0,0,0,2,120,0,0,0,0,0,0,0,3,2009,WD ,Alloca,"3012 OAKLAND ST 3014, Ames, USA",42.02811888524044,-93.6587373332222
532479020,1641,140000,50,RL,70.0,10759,Pave,3,Lvl,3,Corner,2,Sawyer,Feedr,Norm,1Fam,1.5Fin,5,4,1972,1972,Gable,CompShg,HdBoard,HdBoard,None,0.0,2,3,CBlock,4,3,1,2,190.0,5,811.0,0.0,1001.0,GasA,2,Y,4,1001,640,0,0.0,0.0,2,0,4,1,2,5,7,1,4,Detchd,1972.0,1,2.0,490.0,3,3,2,0,0,92,0,0,0,4,0,7,2008,WD ,Normal,"1306 SCOTT CIR, Ames, USA",42.034612217391306,-93.660487
528110070,1973,395000,20,RL,110.0,14226,Pave,3,Lvl,3,Corner,2,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,375.0,3,2,PConc,4,3,3,1,0.0,1,0.0,1935.0,1935.0,GasA,3,Y,4,1973,0,0,0.0,0.0,2,0,3,1,3,9,7,1,4,Attchd,2006.0,3,3.0,895.0,3,3,2,315,45,0,0,0,0,0,0,7,2007,New,Partial,"3207 STOCKBURY ST, Ames, USA",42.06226109103388,-93.65618536506652
534429130,1248,151500,20,RL,80.0,10800,Pave,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,7,1960,1960,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,88.0,2,2,CBlock,3,3,1,5,632.0,1,0.0,616.0,1248.0,GasA,4,Y,4,1248,0,0,1.0,0.0,1,0,3,1,2,6,7,0,0,Attchd,1960.0,1,1.0,286.0,3,3,2,0,0,0,0,0,0,3,0,5,2006,WD ,Normal,"808 NARLAND DR, Ames, USA",42.04013450915821,-93.62208412387304
528365060,2418,341000,60,RL,96.0,10542,Pave,3,Lvl,3,Inside,2,NoRidge,Norm,Norm,1Fam,2Story,7,5,1993,1994,Hip,CompShg,Wd Sdng,ImStucc,BrkFace,651.0,3,2,PConc,4,3,4,6,1173.0,1,0.0,138.0,1311.0,GasA,4,Y,4,1325,1093,0,1.0,0.0,2,1,3,1,3,9,7,1,3,Attchd,1993.0,2,3.0,983.0,3,3,2,250,154,216,0,0,0,0,0,8,2008,WD ,Normal,"2900 RIDGETOP RD, Ames, USA",42.049582,-93.655958
533135020,1755,235000,60,RL,68.0,11949,Pave,3,Lvl,3,Inside,2,NoRidge,Norm,Norm,1Fam,2Story,7,8,1991,2008,Gable,CompShg,VinylSd,VinylSd,BrkFace,196.0,3,3,PConc,4,3,1,6,601.0,5,216.0,158.0,975.0,GasA,4,Y,4,975,780,0,0.0,1.0,2,1,3,1,3,7,7,1,3,Attchd,1991.0,1,2.0,524.0,3,3,2,502,60,0,0,0,0,4,0,7,2009,WD ,Normal,"2614 SOUTHRIDGE CIR, Ames, USA",42.04729657142857,-93.65029642857142
910203100,672,72000,30,RM,61.0,8534,Pave,3,Low,3,Inside,2,IDOTRR,Norm,Norm,1Fam,1Story,4,4,1925,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,BrkTil,2,3,1,1,0.0,1,0.0,432.0,432.0,GasA,2,N,3,672,0,0,0.0,0.0,1,0,2,1,2,4,6,0,0,NA,-1.0,0,0.0,0.0,0,0,0,0,0,112,0,0,0,2,0,6,2006,WD ,Normal,"301 S RUSSELL AVE, Ames, USA",42.020318,-93.628408
905451390,1626,154000,50,RL,70.0,10512,Pave,3,Lvl,3,Inside,2,Edwards,Norm,Norm,1Fam,1.5Fin,6,6,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,CBlock,3,3,1,4,491.0,1,0.0,497.0,988.0,GasA,4,Y,4,988,638,0,0.0,0.0,1,1,3,1,3,6,7,0,0,Attchd,1954.0,1,1.0,332.0,3,3,2,366,0,0,0,0,0,0,0,5,2007,WD ,Normal,"310 WESTWOOD DR, Ames, USA",42.0245466193626,-93.66738084341767
533213010,1726,222000,120,FV,68.0,3830,Pave,2,Lvl,3,Inside,2,Somerst,Norm,Norm,TwnhsE,1Story,6,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,280.0,3,2,PConc,4,3,1,1,0.0,1,0.0,1726.0,1726.0,GasA,4,Y,4,1726,0,0,0.0,0.0,2,1,2,1,3,6,7,1,4,Attchd,2008.0,3,2.0,561.0,3,3,2,0,254,0,0,0,0,0,0,1,2009,New,Partial,"2805 BRISTOL DR, Ames, USA",42.04742736392327,-93.6475996487335
528118030,2748,390000,60,RL,108.0,13418,Pave,3,Lvl,3,Inside,2,NridgHt,Norm,Norm,1Fam,2Story,9,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,270.0,3,2,PConc,5,3,4,6,1420.0,1,0.0,430.0,1850.0,GasA,4,Y,4,1850,898,0,1.0,0.0,2,1,4,1,4,9,7,1,4,BuiltIn,2006.0,3,3.0,850.0,3,3,2,212,182,0,0,0,0,0,0,10,2008,WD ,Abnorml,"3317 PRESTON CIR, Ames, USA",42.06042781632653,-93.6575430612245
907200340,894,128200,20,RL,75.0,10650,Pave,3,Lvl,3,Corner,2,CollgCr,Norm,Norm,1Fam,1Story,5,6,1976,1976,Gable,CompShg,HdBoard,HdBoard,None,0.0,2,2,CBlock,3,4,3,2,182.0,5,712.0,0.0,894.0,GasA,2,Y,4,894,0,0,1.0,0.0,1,0,3,1,2,5,7,0,0,Attchd,1976.0,1,1.0,308.0,3,3,2,365,0,0,0,0,0,3,0,2,2010,WD ,Normal,"5203 SCHUBERT ST, Ames, USA",42.021390115667074,-93.68792039017748
528164060,2470,615000,20,RL,106.0,12720,Pave,3,HLS,3,Inside,1,NridgHt,Norm,Norm,1Fam,1Story,10,5,2003,2003,Hip,CompShg,MetalSd,MetalSd,Stone,680.0,4,2,PConc,5,3,4,6,2257.0,1,0.0,278.0,2535.0,GasA,4,Y,4,2470,0,0,2.0,0.0,1,1,1,1,4,7,7,2,4,Attchd,2003.0,3,3.0,789.0,3,3,2,154,65,0,0,216,144,0,0,2,2008,WD ,Normal,"3320 FOXLEY DR, Ames, USA",42.05847504704884,-93.65680995634683
907202010,1174,158000,20,RL,68.0,12250,Pave,2,Lvl,3,Inside,2,CollgCr,Norm,Norm,1Fam,1Story,5,6,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,180.0,2,2,CBlock,4,3,2,5,781.0,1,0.0,83.0,864.0,GasA,4,Y,4,1174,0,0,1.0,0.0,1,0,3,1,2,5,7,0,0,Attchd,1978.0,1,2.0,528.0,3,3,2,211,0,280,0,0,0,0,0,5,2008,WD ,Normal,"410 THACKERAY AVE, Ames, USA",42.01967954096487,-93.68657648378274
528186180,1324,254000,120,RL,48.0,6240,Pave,3,Lvl,3,Inside,2,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,176.0,3,2,PConc,4,3,1,6,863.0,1,0.0,461.0,1324.0,GasA,4,Y,4,1324,0,0,1.0,0.0,2,0,2,1,3,6,7,1,4,Attchd,2006.0,3,2.0,550.0,3,3,2,192,38,0,0,0,0,0,0,12,2009,WD ,Normal,"3623 CHILTON AVE, Ames, USA",,
909250060,2447,169000,50,RL,50.0,9638,Pave,3,Lvl,3,Inside,2,SWISU,Feedr,Norm,1Fam,1.5Fin,6,7,1919,1990,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,2,2,PConc,3,3,1,1,0.0,1,0.0,804.0,804.0,GasA,4,Y,4,1699,748,0,0.0,0.0,2,0,4,1,3,10,5,1,4,Detchd,1969.0,1,1.0,336.0,3,3,2,272,0,42,0,116,0,0,0,3,2010,WD ,Normal,"2320 KNAPP ST, Ames, USA",42.019084346938776,-93.64689269387756
528315060,2199,284500,75,RL,84.0,9660,Pave,3,Lvl,3,Inside,2,NoRidge,Norm,Norm,1Fam,2.5Unf,8,5,1997,1997,Hip,CompShg,HdBoard,HdBoard,BrkFace,1290.0,3,2,PConc,4,3,1,1,0.0,1,0.0,1173.0,1173.0,GasA,4,Y,4,1182,1017,0,0.0,0.0,2,1,3,1,3,9,7,1,3,Attchd,1997.0,3,2.0,516.0,3,3,2,0,131,0,0,0,0,0,0,9,2008,WD ,Normal,"3142 BAYBERRY RD, Ames, USA",42.05392142671923,-93.65478466554772
528231020,1374,184500,80,RL,67.0,13300,Pave,2,Lvl,3,Inside,2,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,4,3,1,6,326.0,1,0.0,58.0,384.0,GasA,4,Y,4,744,630,0,1.0,0.0,2,1,3,1,3,7,7,1,4,BuiltIn,2004.0,3,2.0,400.0,3,3,2,100,0,0,0,0,0,0,0,6,2010,WD ,Normal,"3917 WELBECK DR, Ames, USA",42.06011711190303,-93.64407676418914
528456230,1335,210400,20,FV,75.0,9000,Pave,3,Lvl,3,Inside,2,Somerst,Norm,Norm,1Fam,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,4,3,1,1,0.0,1,0.0,1335.0,1335.0,GasA,4,Y,4,1335,0,0,0.0,0.0,2,0,3,1,3,6,7,0,0,Attchd,2007.0,2,2.0,575.0,3,3,2,0,210,0,0,0,0,0,0,6,2007,New,Partial,"2841 ASPEN RD, Ames, USA",42.05118981781087,-93.64722440955204
907180120,1588,214000,20,RL,78.0,10264,Pave,2,Lvl,3,Inside,2,CollgCr,Norm,Norm,1Fam,1Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,183.0,3,2,PConc,4,3,3,5,1162.0,1,0.0,426.0,1588.0,GasA,4,Y,4,1588,0,0,0.0,0.0,2,0,3,1,3,6,7,0,0,Attchd,1999.0,2,2.0,472.0,3,3,2,158,29,0,0,0,0,0,0,8,2006,WD ,Normal,"5325 CERVANTES DR, Ames, USA",42.01751131982996,-93.69065122622848
911370410,1652,392500,120,RM,64.0,5587,Pave,2,HLS,3,Inside,1,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2008,2008,Hip,CompShg,CemntBd,CmentBd,Stone,186.0,4,2,PConc,5,3,4,6,1480.0,1,0.0,120.0,1600.0,GasA,4,Y,4,1652,0,0,1.0,1.0,2,0,2,1,3,5,7,1,4,Attchd,2008.0,3,2.0,482.0,3,3,2,162,53,0,153,0,0,0,0,11,2008,New,Partial,"433 ASPEN RIDGE RD, Ames, USA",42.00941067078177,-93.6155758230605
527108090,2021,274725,60,RL,168.0,23257,Pave,0,HLS,3,CulDSac,2,Gilbert,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,5,4,1,1,0.0,1,0.0,868.0,868.0,GasA,4,Y,4,887,1134,0,0.0,0.0,2,1,3,1,3,9,7,1,4,BuiltIn,2006.0,2,2.0,422.0,3,3,2,0,100,0,0,0,0,0,0,9,2006,New,Partial,"4316 HARRISON CIR, Ames, USA",42.062991697905794,-93.63605879162316
528222050,1412,156932,60,RL,73.0,8499,Pave,2,Lvl,3,Inside,2,Gilbert,Norm,Norm,1Fam,2Story,6,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,2,PConc,4,3,1,1,0.0,1,0.0,616.0,616.0,GasA,4,Y,4,616,796,0,0.0,0.0,2,1,3,1,3,6,7,1,4,BuiltIn,2007.0,3,2.0,432.0,3,3,2,0,36,0,0,0,0,0,0,3,2007,New,Partial,"4210 WELBECK DR, Ames, USA",42.0622131258519,-93.64426567751812
528429110,1464,282922,20,RL,49.0,15256,Pave,2,Lvl,3,CulDSac,2,Somerst,RRAn,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,84.0,3,2,PConc,4,3,4,6,929.0,1,0.0,556.0,1485.0,GasA,4,Y,4,1464,0,0,1.0,0.0,2,0,3,1,3,6,7,0,0,Attchd,2007.0,1,3.0,754.0,3,3,2,168,160,0,0,0,0,0,0,8,2007,WD ,Normal,"2416 DALTON CIR, Ames, USA",,
902328100,1690,144000,75,RM,65.0,8850,Pave,2,Bnk,3,Corner,2,OldTown,Norm,Norm,1Fam,2.5Unf,7,6,1916,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,2,BrkTil,3,3,1,1,0.0,1,0.0,815.0,815.0,GasA,4,Y,4,815,875,0,0.0,0.0,1,0,3,1,2,7,7,1,4,Detchd,1916.0,1,1.0,225.0,3,3,2,0,0,330,0,0,0,0,0,7,2006,ConLw,Normal,"704 BURNETT AVE, Ames, USA",42.02806730612245,-93.61530573469388
527451410,1092,88000,160,RM,21.0,1680,Pave,3,Lvl,3,Inside,2,BrDale,Norm,Norm,Twnhs,2Story,6,5,1971,1971,Gable,CompShg,HdBoard,ImStucc,BrkFace,381.0,2,2,CBlock,3,3,1,1,0.0,1,0.0,525.0,525.0,GasA,2,Y,4,525,567,0,0.0,0.0,1,1,3,1,2,6,7,0,0,Detchd,1971.0,1,1.0,264.0,3,3,2,0,0,0,0,0,0,0,0,3,2010,WD ,Family,"1314 BARKLEY CT, Ames, USA",42.05168394906352,-93.62743413389023
914476130,1210,148000,80,RL,140.0,11080,Pave,3,Lvl,3,Corner,2,Mitchel,Norm,Norm,1Fam,SLvl,6,6,1975,1975,Gable,CompShg,Plywood,Plywood,BrkFace,257.0,2,2,CBlock,3,3,3,6,576.0,1,0.0,552.0,1128.0,GasA,2,Y,4,1210,0,0,1.0,0.0,2,0,3,1,2,6,7,0,0,Attchd,1975.0,1,2.0,528.0,3,3,2,0,0,0,0,0,0,0,0,5,2006,WD ,Normal,"3007 DIAMOND ST, Ames, USA",41.9957645,-93.601227
535453020,1256,159000,20,RL,80.0,8000,Pave,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,2,2,PConc,3,3,1,4,476.0,3,488.0,292.0,1256.0,GasA,3,Y,3,1256,0,0,1.0,0.0,1,1,3,1,3,6,7,0,0,Attchd,1959.0,2,1.0,311.0,3,3,2,0,240,0,0,0,0,0,0,5,2008,WD ,Normal,"1523 GLENDALE AVE, Ames, USA",42.03713342424243,-93.60600708080808
535379100,1130,120000,30,RL,60.0,10800,Pave,3,Lvl,3,Inside,2,OldTown,Norm,Norm,1Fam,1Story,5,6,1920,1950,Hip,CompShg,Stucco,Stucco,None,0.0,2,2,BrkTil,3,3,1,3,821.0,1,0.0,299.0,1120.0,GasA,4,Y,4,1130,0,0,1.0,0.0,1,0,2,1,2,5,7,1,4,Detchd,1970.0,1,2.0,720.0,3,3,2,229,0,0,0,0,0,0,0,6,2006,WD ,Normal,"1408 KELLOGG AVE, Ames, USA",42.035903530612245,-93.61386526530612
