PID,SalePrice,GrLivArea,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,PoolQC,Fence,MoSold,YrSold,SaleType,SaleCondition,Age,RemodAge,TotalSF,Remodeled,TotalPorchSF,TotalBath,MSSubClass_cat,Street_type,Neighborhood_st
528431070,257500,1658,RL,78.0,10206,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Somerst,PosN,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,BrkFace,294.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1614.0,1614.0,GasA,Ex,Y,SBrkr,1658,0,0.0,0.0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2008.0,Fin,3.0,726.0,TA,TA,Y,144,44,0,0,No_Pool,No_Fence,9,2009,WD ,Normal,1,1,3272.0,0,44,2.5,subclass20,ST,Somerst_DALTON_ST
535302200,122500,972,RL,119.0,10895,Pave,No_Alley,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Rec,648.0,Unf,0.0,324.0,972.0,GasA,TA,Y,SBrkr,972,0,0.0,0.0,1,0,3,1,TA,5,Typ,0,No_Fireplace,Attchd,1955.0,Unf,1.0,305.0,TA,TA,Y,0,0,205,0,No_Pool,GdWo,6,2010,WD ,Normal,55,55,1944.0,0,205,1.0,subclass20,AVE,NAmes_CLARK_AVE
528429120,423000,2097,RL,49.0,20896,Pave,No_Alley,IR2,Lvl,AllPub,CulDSac,Gtl,Somerst,RRAn,Norm,1Fam,1Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,1721.0,Unf,0.0,356.0,2077.0,GasA,Ex,Y,SBrkr,2097,0,1.0,0.0,1,1,1,1,Ex,8,Typ,1,Ex,Attchd,2005.0,Fin,3.0,1134.0,TA,TA,Y,192,267,0,0,No_Pool,No_Fence,1,2006,New,Partial,1,0,4174.0,1,267,2.5,subclass20,CIR,Somerst_DALTON_CIR
907290210,140000,848,RM,0.0,4435,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,Gd,TA,PConc,Gd,TA,Av,GLQ,685.0,Unf,0.0,163.0,848.0,GasA,Ex,Y,SBrkr,848,0,1.0,0.0,1,0,1,1,Gd,4,Typ,0,No_Fireplace,Attchd,2003.0,Fin,2.0,420.0,TA,TA,Y,140,0,0,0,No_Pool,No_Fence,5,2009,WD ,Normal,6,6,1696.0,0,0,2.0,subclass120,ST,CollgCr_TWAIN_ST
531452070,145000,1332,RL,50.0,7175,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1990,1991,Gable,CompShg,Plywood,ImStucc,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1332.0,1332.0,GasA,Gd,Y,SBrkr,1332,0,0.0,0.0,2,0,2,1,Gd,5,Typ,0,No_Fireplace,Attchd,1990.0,RFn,2.0,542.0,TA,TA,Y,0,60,0,0,No_Pool,No_Fence,2,2009,WD ,Normal,19,18,2664.0,1,60,2.0,subclass120,AVE,SawyerW_INDIANA_AVE
531369020,203000,1512,RL,76.0,10141,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,8,5,2004,2004,Gable,Tar&Grv,VinylSd,VinylSd,BrkFace,264.0,Gd,TA,PConc,Gd,TA,Gd,BLQ,516.0,Rec,774.0,222.0,1512.0,GasA,Ex,Y,SBrkr,1512,0,0.0,0.0,2,0,3,1,Gd,6,Typ,0,No_Fireplace,Attchd,2004.0,RFn,3.0,845.0,TA,TA,Y,210,36,0,0,No_Pool,No_Fence,1,2009,WD ,Normal,5,5,3024.0,0,36,2.0,subclass20,ST,SawyerW_MARYLAND_ST
902201120,115000,789,RM,50.0,6000,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,5,1948,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,104.0,BLQ,169.0,516.0,789.0,GasA,Ex,Y,SBrkr,789,0,0.0,0.0,1,0,2,1,TA,5,Typ,0,No_Fireplace,Detchd,1948.0,Unf,1.0,250.0,TA,TA,Y,0,0,0,0,No_Pool,No_Fence,4,2008,WD ,Partial,60,58,1578.0,1,0,1.0,subclass20,AVE,OldTown_CARROLL_AVE
905451390,154000,1626,RL,70.0,10512,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,6,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,491.0,Unf,0.0,497.0,988.0,GasA,Ex,Y,SBrkr,988,638,0.0,0.0,1,1,3,1,Gd,6,Typ,0,No_Fireplace,Attchd,1954.0,Unf,1.0,332.0,TA,TA,Y,366,0,0,0,No_Pool,No_Fence,5,2007,WD ,Normal,53,53,2614.0,0,0,1.5,subclass50,DR,Edwards_WESTWOOD_DR
534251320,143000,1328,RL,0.0,9790,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,6,5,1963,1963,Hip,CompShg,HdBoard,HdBoard,BrkFace,451.0,TA,TA,CBlock,TA,TA,No,ALQ,569.0,Rec,81.0,678.0,1328.0,GasA,TA,Y,SBrkr,1328,0,1.0,0.0,1,1,3,1,TA,6,Typ,2,Gd,Attchd,1963.0,Unf,2.0,528.0,TA,TA,Y,0,26,0,0,No_Pool,No_Fence,6,2010,WD ,Normal,47,47,2656.0,0,26,2.5,subclass20,AVE,NWAmes_NORTHWESTERN_AVE
908152270,176000,1132,RL,60.0,7024,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,1024.0,Unf,0.0,108.0,1132.0,GasA,Ex,Y,SBrkr,1132,0,1.0,0.0,1,1,2,1,Gd,5,Typ,0,No_Fireplace,Attchd,2005.0,Fin,2.0,451.0,TA,TA,Y,252,64,0,0,No_Pool,No_Fence,6,2008,WD ,Normal,3,3,2264.0,0,64,2.5,subclass20,DR,Edwards_BEEDLE_DR
528240020,183500,1720,RL,62.0,8244,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,840.0,840.0,GasA,Ex,Y,SBrkr,840,880,0.0,0.0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2004.0,Fin,2.0,440.0,TA,TA,Y,100,48,0,0,No_Pool,No_Fence,5,2007,WD ,Normal,3,3,2560.0,0,48,2.5,subclass60,DR,Gilbert_WESTLAWN_DR
534425080,181900,1429,RL,0.0,14585,Pave,No_Alley,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1960,1987,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,85.0,TA,TA,CBlock,TA,TA,No,BLQ,594.0,Rec,219.0,331.0,1144.0,GasA,Ex,Y,SBrkr,1429,0,0.0,1.0,1,0,3,1,Gd,7,Typ,2,Gd,Attchd,1960.0,Unf,2.0,572.0,TA,TA,Y,216,110,0,0,No_Pool,No_Fence,6,2007,WD ,Normal,47,20,2573.0,1,110,1.5,subclass20,CIR,NAmes_HUNZIKER_CIR
916326090,257000,2279,RL,149.0,19958,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,6,8,1958,1995,Hip,CompShg,HdBoard,HdBoard,BrkFace,1224.0,TA,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,585.0,585.0,GasA,Gd,Y,SBrkr,2279,0,0.0,0.0,2,1,4,1,Gd,7,Typ,1,Gd,Attchd,1958.0,RFn,2.0,461.0,TA,TA,Y,274,0,0,138,No_Pool,GdPrv,7,2007,WD ,Normal,49,12,2864.0,1,138,2.5,subclass20,RD,Timber_TIMBERLAND_RD
528490070,209000,1653,FV,65.0,8127,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,410.0,Unf,0.0,402.0,812.0,GasA,Ex,Y,SBrkr,812,841,1.0,0.0,2,1,3,1,Gd,6,Typ,0,No_Fireplace,Attchd,2003.0,RFn,2.0,628.0,TA,TA,Y,0,45,0,0,No_Pool,No_Fence,3,2009,WD ,Normal,6,6,2465.0,0,45,3.5,subclass60,DR,Somerst_CLAYTON_DR
535456100,109500,825,RL,60.0,7200,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1954,1954,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,825.0,825.0,GasA,TA,Y,FuseA,825,0,0.0,1.0,1,0,2,1,TA,4,Typ,0,No_Fireplace,Attchd,1954.0,Unf,1.0,350.0,TA,TA,Y,0,0,0,0,No_Pool,No_Fence,7,2008,WD ,Normal,54,54,1650.0,0,0,1.5,subclass20,AVE,NAmes_STAFFORD_AVE
535425070,157500,1478,RL,0.0,17600,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1960,1960,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,30.0,TA,TA,CBlock,TA,TA,No,BLQ,1270.0,Unf,0.0,208.0,1478.0,GasA,Ex,Y,FuseA,1478,0,1.0,0.0,2,0,3,1,TA,6,Typ,2,Gd,Attchd,1960.0,Unf,2.0,498.0,TA,TA,Y,0,40,0,0,No_Pool,No_Fence,12,2009,WD ,Normal,49,49,2956.0,0,40,3.0,subclass20,DR,NAmes_PAULSON_DR
907405130,185000,1337,RL,65.0,8450,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,699.0,Unf,0.0,638.0,1337.0,GasA,Ex,Y,SBrkr,1337,0,1.0,0.0,2,0,3,1,Gd,6,Typ,0,No_Fireplace,Attchd,2003.0,RFn,2.0,531.0,TA,TA,Y,0,39,0,0,No_Pool,No_Fence,10,2007,WD ,Normal,4,4,2674.0,0,39,3.0,subclass20,AVE,CollgCr_MILLER_AVE
531376050,184900,1585,RL,74.0,7632,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,96.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,784.0,784.0,GasA,Ex,Y,SBrkr,831,754,0.0,0.0,2,1,3,1,Gd,7,Typ,0,No_Fireplace,Attchd,2005.0,RFn,2.0,449.0,TA,TA,Y,100,77,0,0,No_Pool,No_Fence,3,2006,WD ,Normal,1,1,2369.0,0,77,2.5,subclass60,AVE,SawyerW_CALIFORNIA_AVE
535450100,147500,1521,RL,60.0,12144,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,4,6,1950,1950,Gable,CompShg,BrkComm,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,455.0,Unf,0.0,455.0,910.0,GasA,Gd,Y,SBrkr,910,611,0.0,0.0,1,1,3,1,Gd,6,Min2,0,No_Fireplace,Detchd,1950.0,Unf,1.0,597.0,Fa,TA,Y,199,0,168,0,No_Pool,No_Fence,9,2006,WD ,Normal,56,56,2431.0,0,168,1.5,subclass50,AVE,NAmes_CARROLL_AVE
527450010,105500,1092,RM,24.0,2760,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,6,5,1973,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,514.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,525.0,525.0,GasA,TA,Y,SBrkr,525,567,0.0,0.0,1,1,3,1,TA,6,Typ,0,No_Fireplace,Detchd,1973.0,Unf,2.0,440.0,TA,TA,Y,0,0,0,0,No_Pool,No_Fence,12,2006,WD ,Normal,33,33,1617.0,0,0,1.5,subclass160,PL,BrDale_TRUMAN_PL
907275150,275000,2439,RL,0.0,12728,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,256.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,1198.0,Unf,0.0,333.0,1531.0,GasA,Ex,Y,SBrkr,1531,908,1.0,0.0,2,1,4,1,Gd,7,Typ,1,TA,Attchd,2001.0,Fin,2.0,560.0,TA,TA,Y,184,121,0,0,No_Pool,No_Fence,1,2007,WD ,Normal,6,6,3970.0,0,121,3.5,subclass60,DR,CollgCr_HEMINGWAY_DR
909276170,188700,1660,RL,74.0,11988,Pave,No_Alley,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,6,7,1934,1995,Hip,CompShg,Stucco,Stucco,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,326.0,Unf,0.0,389.0,715.0,GasA,Fa,Y,FuseA,849,811,0.0,0.0,1,1,3,1,TA,6,Typ,1,Gd,Detchd,1939.0,Unf,1.0,240.0,TA,TA,Y,0,0,0,0,No_Pool,No_Fence,8,2008,WD ,Normal,74,13,2375.0,1,0,1.5,subclass70,BLVD,Crawfor_COUNTRY_CLUB_BLVD
534276010,129900,864,RL,70.0,9100,Pave,No_Alley,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,5,1958,1958,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,521.0,LwQ,174.0,169.0,864.0,GasA,TA,Y,SBrkr,864,0,1.0,0.0,1,0,3,1,TA,5,Typ,0,No_Fireplace,Detchd,1964.0,Unf,2.0,624.0,TA,TA,Y,0,0,0,0,No_Pool,No_Fence,7,2006,WD ,Normal,48,48,1728.0,0,0,2.0,subclass20,AVE,NAmes_FERNDALE_AVE
923205015,166500,1344,RL,0.0,11875,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1344.0,1344.0,GasA,Ex,Y,SBrkr,1344,0,0.0,0.0,2,0,3,1,TA,7,Typ,1,Gd,Attchd,2001.0,Unf,2.0,686.0,TA,TA,Y,328,0,0,0,No_Pool,No_Fence,6,2010,WD ,Normal,11,11,2688.0,0,0,2.0,subclass20,DR,Mitchel_EMERALD_DR
535377150,114000,1039,RL,80.0,8146,Pave,No_Alley,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,4,8,1900,2003,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,Gd,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,405.0,405.0,GasA,Gd,Y,SBrkr,717,322,0.0,0.0,1,0,2,1,TA,6,Typ,0,No_Fireplace,Detchd,1940.0,Unf,1.0,281.0,TA,TA,N,0,0,168,111,No_Pool,No_Fence,5,2009,WD ,Normal,109,6,1444.0,1,279,1.0,subclass70,AVE,OldTown_DOUGLAS_AVE
531452020,99500,918,RL,55.0,7892,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1979,1979,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,918.0,918.0,GasA,TA,Y,SBrkr,918,0,0.0,0.0,2,0,2,1,TA,5,Typ,1,TA,Attchd,1979.0,Unf,1.0,264.0,TA,TA,Y,28,0,0,0,No_Pool,No_Fence,4,2010,WD ,Normal,31,31,1836.0,0,0,2.0,subclass120,AVE,SawyerW_INDIANA_AVE
906223060,213000,1775,RL,75.0,9317,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1993,1993,Gable,CompShg,HdBoard,HdBoard,BrkFace,137.0,Gd,TA,PConc,Gd,TA,No,ALQ,513.0,Unf,0.0,227.0,740.0,GasA,Ex,Y,SBrkr,1006,769,1.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1993.0,Unf,2.0,425.0,TA,TA,Y,234,72,192,0,No_Pool,No_Fence,7,2009,WD ,Normal,16,16,2515.0,0,264,3.5,subclass60,AVE,SawyerW_FLORIDA_AVE
527455060,148500,1441,RL,24.0,2289,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,Twnhs,2Story,6,6,1978,1978,Gable,CompShg,Plywood,Brk Cmn,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,311.0,Unf,0.0,544.0,855.0,GasA,TA,Y,SBrkr,855,586,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1978.0,Unf,2.0,440.0,TA,TA,Y,28,0,0,0,No_Pool,No_Fence,4,2009,WD ,Normal,31,31,2296.0,0,0,2.5,subclass160,ST,NPkVill_JOHNSON_ST
907275030,210900,2049,RL,0.0,21533,Pave,No_Alley,IR2,Lvl,AllPub,FR2,Gtl,CollgCr,Feedr,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1065.0,1065.0,GasA,Ex,Y,SBrkr,1065,984,0.0,0.0,2,1,4,1,Gd,9,Typ,1,TA,Attchd,1997.0,Unf,2.0,467.0,TA,TA,Y,120,48,0,0,No_Pool,No_Fence,8,2006,WD ,Normal,10,9,3114.0,1,48,2.5,subclass60,DR,CollgCr_HEMINGWAY_DR
535476110,145000,941,RL,75.0,8604,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,SFoyer,5,7,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,124.0,TA,Gd,CBlock,Gd,TA,Av,GLQ,941.0,Unf,0.0,0.0,941.0,GasA,Gd,Y,SBrkr,941,0,1.0,0.0,1,0,2,1,Gd,4,Typ,0,No_Fireplace,Attchd,1978.0,Unf,2.0,564.0,TA,TA,Y,0,40,0,0,No_Pool,No_Fence,11,2009,WD ,Normal,31,31,1882.0,0,40,2.0,subclass90,AVE,NAmes_MEADOWLANE_AVE
905451320,129000,1144,RL,68.0,9571,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,6,1956,1956,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,739.0,Unf,0.0,405.0,1144.0,GasA,TA,Y,SBrkr,1144,0,1.0,0.0,1,0,3,1,TA,6,Typ,0,No_Fireplace,Attchd,1956.0,Unf,1.0,596.0,TA,TA,Y,44,0,0,0,No_Pool,No_Fence,6,2010,WD ,Normal,54,54,2288.0,0,0,2.0,subclass20,ST,Edwards_STORY_ST
528456220,210000,1590,FV,75.0,9000,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,768.0,768.0,GasA,Ex,Y,SBrkr,786,804,0.0,0.0,2,1,3,1,Gd,6,Typ,0,No_Fireplace,Attchd,2008.0,RFn,2.0,676.0,TA,TA,Y,0,30,0,0,No_Pool,No_Fence,6,2009,WD ,Normal,1,1,2358.0,0,30,2.5,subclass60,RD,Somerst_ASPEN_RD
535454060,93500,1040,RL,60.0,8544,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,3,4,1950,1950,Gable,CompShg,Stucco,Stone,None,0.0,TA,TA,CBlock,No_Bsmt,No_Bsmt,No_Bsmt,No_Bsmt,0.0,No_Bsmt,0.0,0.0,0.0,GasA,Gd,N,FuseF,1040,0,0.0,0.0,2,0,2,2,TA,6,Typ,0,No_Fireplace,Detchd,1949.0,Unf,2.0,400.0,TA,TA,Y,0,0,0,0,No_Pool,No_Fence,7,2006,WD ,Normal,56,56,1040.0,0,0,2.0,subclass90,AVE,NAmes_CARROLL_AVE
528186170,219500,1342,RL,48.0,6240,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Hip,CompShg,MetalSd,MetalSd,BrkFace,196.0,Gd,TA,PConc,Gd,TA,No,GLQ,24.0,Unf,0.0,1318.0,1342.0,GasA,Ex,Y,SBrkr,1342,0,0.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2007.0,RFn,2.0,550.0,TA,TA,Y,0,35,0,0,No_Pool,No_Fence,2,2008,WD ,Normal,2,1,2684.0,1,35,2.0,subclass120,AVE,NridgHt_CHILTON_AVE
532377130,131000,1144,RL,80.0,10000,Pave,No_Alley,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,6,1961,1983,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,594.0,Unf,0.0,270.0,864.0,GasA,Ex,Y,SBrkr,1144,0,1.0,0.0,1,0,3,1,TA,6,Typ,1,TA,Attchd,1961.0,RFn,1.0,264.0,TA,TA,Y,165,0,0,0,No_Pool,GdWo,3,2009,WD ,Normal,48,26,2008.0,1,0,2.0,subclass20,AVE,Sawyer_ALBERTA_AVE
903228080,131000,1218,RM,60.0,6000,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,BrkTil,TA,Gd,No,ALQ,375.0,Unf,0.0,360.0,735.0,GasA,Ex,Y,SBrkr,869,349,0.0,1.0,1,0,3,1,TA,6,Typ,1,Gd,Detchd,2003.0,Unf,2.0,440.0,TA,TA,Y,0,0,0,0,No_Pool,No_Fence,3,2007,WD ,Normal,66,57,1953.0,1,0,1.5,subclass50,ST,BrkSide_12TH_ST
911102180,80900,1049,C (all),52.0,5150,Pave,No_Alley,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Feedr,Norm,1Fam,1.5Fin,4,7,1910,2000,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,PConc,Po,TA,No,Unf,0.0,Unf,0.0,356.0,356.0,GasA,TA,N,FuseA,671,378,0.0,0.0,1,0,2,1,TA,5,Typ,0,No_Fireplace,Detchd,1910.0,Unf,1.0,195.0,Po,Fa,N,0,0,0,0,No_Pool,No_Fence,5,2008,WD ,Normal,98,8,1405.0,1,0,1.0,subclass50,AVE,IDOTRR_S_WALNUT_AVE
535302120,135000,1866,RL,76.0,9482,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,4,1958,1958,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,657.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,1866.0,1866.0,GasA,Ex,Y,SBrkr,1866,0,0.0,0.0,2,0,4,2,TA,8,Typ,0,No_Fireplace,Detchd,1958.0,Unf,2.0,495.0,TA,Fa,Y,0,0,0,0,No_Pool,No_Fence,12,2009,WD ,Normal,51,51,3732.0,0,0,2.0,subclass90,ST,NAmes_18TH_ST
534151175,243500,2495,RL,80.0,10791,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,5,1993,1993,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,Gd,TA,Mn,GLQ,1137.0,Unf,0.0,143.0,1280.0,GasA,Ex,Y,SBrkr,1280,1215,1.0,0.0,2,1,4,1,Gd,9,Typ,1,TA,Attchd,1993.0,Unf,2.0,660.0,TA,TA,Y,224,32,0,0,No_Pool,No_Fence,3,2010,WD ,Normal,17,17,3775.0,0,32,3.5,subclass60,EAST,NWAmes_PRAIRIE_VIEW_EAST
528458030,212700,1372,FV,72.0,8640,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,24.0,Unf,0.0,1339.0,1363.0,GasA,Ex,Y,SBrkr,1372,0,0.0,0.0,2,0,3,1,Gd,6,Typ,0,No_Fireplace,Attchd,2008.0,RFn,2.0,588.0,TA,TA,Y,192,113,0,0,No_Pool,No_Fence,7,2008,New,Partial,1,0,2735.0,1,113,2.0,subclass20,RD,Somerst_ASPEN_RD
527425060,97000,864,RL,70.0,10500,Pave,No_Alley,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6,1971,1971,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,524.0,LwQ,180.0,160.0,864.0,GasA,Gd,Y,SBrkr,864,0,0.0,0.0,1,0,2,1,TA,4,Typ,0,No_Fireplace,Detchd,1989.0,Unf,2.0,576.0,TA,TA,Y,216,0,0,0,No_Pool,No_Fence,3,2009,WD ,Abnorml,38,38,1728.0,0,0,1.0,subclass20,RD,NAmes_TOP_O_HOLLOW_RD
